time,avgSpeed,flow,avgDensity,carsNum
10001,4.697232033201092,1,0.0028459821428571427,35
10002,4.662966732674765,1,0.002771577380952381,35
10003,4.95888415120952,0,0.002771577380952381,35
10004,4.974520085271076,1,0.002771577380952381,35
10005,4.9900259498236474,1,0.0027901785714285715,35
10006,5.328839272952221,0,0.0029017857142857144,35
10007,5.116161533211513,2,0.0030691964285714285,35
10008,5.1497498255587795,1,0.0030691964285714285,35
10009,5.462410668853435,0,0.0030691964285714285,35
10010,5.671517361342701,0,0.002976190476190476,35
10011,5.135872436853361,3,0.0029575892857142856,35
10012,5.245957799277424,1,0.0031436011904761906,35
10013,5.290153157817265,1,0.0031436011904761906,35
10014,4.694806683530434,3,0.0030691964285714285,35
10015,4.623786389544461,1,0.0029575892857142856,35
10016,4.92730946868619,0,0.0029575892857142856,35
10017,4.671285875057129,2,0.003087797619047619,35
10018,4.4093474941333195,2,0.0031063988095238093,35
10019,4.482518406694092,1,0.0032180059523809522,35
10020,4.717240600316134,0,0.0031063988095238093,35
10021,4.741140716765155,1,0.003162202380952381,35
10022,4.96733151363332,0,0.003050595238095238,35
10023,4.753461646742685,2,0.003199404761904762,35
10024,4.593095559500798,2,0.0033854166666666668,35
10025,4.635488644613981,1,0.0033854166666666668,35
10026,4.540912845580631,1,0.003162202380952381,35
10027,4.48976757044506,1,0.0031063988095238093,35
10028,4.786455867963167,0,0.0031063988095238093,35
10029,4.808145013998556,1,0.0031063988095238093,35
10030,4.867280152059293,1,0.0031063988095238093,35
10031,4.056219220874883,4,0.0031436011904761906,35
10032,4.302118888675244,0,0.003087797619047619,35
10033,4.598981521260759,0,0.003087797619047619,35
10034,4.658416918080419,1,0.003125,35
10035,4.718259163233902,1,0.003199404761904762,35
10036,5.014670976845841,0,0.003236607142857143,35
10037,4.995590241302826,1,0.0032180059523809522,35
10038,5.019698466666025,1,0.003162202380952381,35
10039,5.3661507943487585,0,0.003236607142857143,35
10040,5.042863635240576,2,0.0031063988095238093,35
10041,5.008108552726391,1,0.0030319940476190477,35
10042,5.330207206283223,0,0.003087797619047619,35
10043,5.626027391260452,0,0.003087797619047619,35
10044,5.0341279148420375,3,0.0030691964285714285,35
10045,5.047315554012045,1,0.0030133928571428573,35
10046,5.0473166021541305,1,0.002976190476190476,35
10047,4.513046339373668,3,0.002994791666666667,35
10048,4.562119335003752,1,0.0030319940476190477,35
10049,4.866447667632555,0,0.0030319940476190477,35
10050,4.890949348327983,1,0.0030319940476190477,35
10051,4.359777935538176,3,0.002976190476190476,35
10052,4.42628510152352,1,0.003087797619047619,35
10053,4.610580047418236,0,0.002976190476190476,35
10054,4.63166950124187,1,0.002976190476190476,35
10055,4.854257428706219,0,0.002883184523809524,35
10056,4.625026267413166,2,0.002994791666666667,35
10057,4.465162126438326,2,0.0031808035714285714,35
10058,4.507048130390985,1,0.003236607142857143,35
10059,4.526605890679141,1,0.0032552083333333335,35
10060,4.44912020069772,1,0.0031063988095238093,35
10061,4.7924227759057105,0,0.003162202380952381,35
10062,4.832881035303378,1,0.0031808035714285714,35
10063,4.68561043780377,1,0.002976190476190476,35
10064,3.8687201283643,4,0.0030133928571428573,35
10065,4.166277561741626,0,0.0030133928571428573,35
10066,4.46343255024605,0,0.0030133928571428573,35
10067,4.480362937848812,1,0.0030133928571428573,35
10068,4.49757508833813,1,0.002976190476190476,35
10069,4.923086390098251,0,0.0032552083333333335,35
10070,5.016844059556473,1,0.003329613095238095,35
10071,5.0076929810043325,1,0.0033110119047619047,35
10072,5.295205892627962,0,0.0032924107142857143,35
10073,4.902402147309835,2,0.003125,35
10074,5.207480232206907,0,0.003125,35
10075,5.451951546197492,0,0.003050595238095238,35
10076,5.78995494961695,0,0.003162202380952381,35
10077,5.253625672591208,3,0.003087797619047619,35
10078,5.322567242325699,1,0.003199404761904762,35
10079,5.355788941542918,1,0.003236607142857143,35
10080,4.757111714998163,3,0.003125,35
10081,4.816845110927554,1,0.0031808035714285714,35
10082,5.029159379189664,0,0.0030691964285714285,35
10083,5.082026088627108,1,0.003125,35
10084,4.540017327505259,3,0.0031063988095238093,35
10085,4.510164336426095,1,0.0030691964285714285,35
10086,4.747332336286453,0,0.0030133928571428573,35
10087,4.790861742606837,1,0.0030691964285714285,35
10088,4.823954488794868,1,0.0030319940476190477,35
10089,4.516390308297487,2,0.002994791666666667,35
10090,4.295363135344871,2,0.0031436011904761906,35
10091,4.320508942756924,1,0.003125,35
10092,4.625610054218706,0,0.003125,35
10093,4.650555340858725,1,0.0031436011904761906,35
10094,4.639992051805751,1,0.003125,35
10095,4.707857449935185,1,0.003236607142857143,35
10096,4.741435276719088,1,0.003199404761904762,35
10097,3.868099706537766,4,0.0031808035714285714,35
10098,4.148657318804789,0,0.003199404761904762,35
10099,4.4545537006129114,0,0.003199404761904762,35
10100,4.480259791642071,1,0.003236607142857143,35
10101,4.506049405701186,1,0.003273809523809524,35
10102,4.765285779513432,0,0.003273809523809524,35
10103,4.784935471589441,1,0.003273809523809524,35
10104,4.806528558412201,1,0.0032180059523809522,35
10105,5.106530843036769,0,0.003329613095238095,35
10106,4.778600204473026,2,0.003199404761904762,35
10107,5.083211605396388,0,0.003199404761904762,35
10108,5.3878561575771,0,0.003199404761904762,35
10109,5.61499247359555,0,0.003087797619047619,35
10110,5.350514899147364,2,0.0031808035714285714,35
10111,5.441861629678608,1,0.003404017857142857,35
10112,5.198438840712721,2,0.003404017857142857,35
10113,4.609560223246842,3,0.0034226190476190476,35
10114,4.9137136867536935,0,0.0034226190476190476,35
10115,5.14064656339929,0,0.0033110119047619047,35
10116,5.204023485078886,1,0.0034598214285714284,35
10117,4.668180760008642,3,0.003404017857142857,35
10118,4.692952330261382,1,0.003404017857142857,35
10119,4.924197766283626,0,0.0032924107142857143,35
10120,4.667376529019219,2,0.0032552083333333335,35
10121,4.683682663825592,1,0.0032924107142857143,35
10122,4.42022778219475,2,0.0032180059523809522,35
10123,4.1573388109009946,2,0.003199404761904762,35
10124,4.171066815565302,1,0.0031808035714285714,35
10125,4.466598316694627,0,0.0031808035714285714,35
10126,4.482517082776645,1,0.003162202380952381,35
10127,4.498660940338484,1,0.0032180059523809522,35
10128,4.5062786656514175,1,0.003236607142857143,35
10129,4.524853768391849,1,0.003236607142857143,35
10130,3.9885883783586826,3,0.0031808035714285714,35
10131,4.259857781620047,0,0.003199404761904762,35
10132,4.605530000069909,0,0.0033110119047619047,35
10133,4.638390683993944,1,0.0033110119047619047,35
10134,4.603053485827258,1,0.003162202380952381,35
10135,5.065924645362895,0,0.003552827380952381,35
10136,5.04737703270953,1,0.0034598214285714284,35
10137,5.036845316201613,1,0.0034226190476190476,35
10138,5.060282737093457,1,0.003441220238095238,35
10139,4.681099932831026,2,0.0032552083333333335,35
10140,4.9868069044857135,0,0.0032552083333333335,35
10141,5.292054013056596,0,0.0032552083333333335,35
10142,5.5196611041578905,0,0.0031436011904761906,35
10143,5.582187593616746,1,0.0032180059523809522,35
10144,5.6491233792820505,1,0.0032924107142857143,35
10145,5.1198377868917495,3,0.003273809523809524,35
10146,4.587845849065469,3,0.003162202380952381,35
10147,4.817395620581318,0,0.003050595238095238,35
10148,5.034205632906607,0,0.002938988095238095,35
10149,5.040806352887841,1,0.002920386904761905,35
10150,4.568981810937237,3,0.003087797619047619,35
10151,4.629955602429196,1,0.0031436011904761906,35
10152,4.887357375561882,0,0.003087797619047619,35
10153,4.538835500480953,2,0.0030133928571428573,35
10154,4.562241536870014,1,0.0030319940476190477,35
10155,4.260518572376143,2,0.003050595238095238,35
10156,4.556836042630777,0,0.003050595238095238,35
10157,4.297857997765321,2,0.0031063988095238093,35
10158,4.639840880060982,0,0.003199404761904762,35
10159,4.664710762899381,1,0.003199404761904762,35
10160,4.691326518571278,1,0.003162202380952381,35
10161,4.646016605787202,1,0.003125,35
10162,4.662882550112519,1,0.0031436011904761906,35
10163,4.1203191580180905,3,0.003050595238095238,35
10164,4.142973498775922,1,0.003050595238095238,35
10165,4.440634600772439,0,0.003050595238095238,35
10166,4.458411580232838,1,0.0030133928571428573,35
10167,4.5187707832820685,1,0.003087797619047619,35
10168,4.867515091087574,0,0.003162202380952381,35
10169,4.841846684905092,1,0.003087797619047619,35
10170,4.841924827112862,1,0.0030691964285714285,35
10171,4.8779618241283895,1,0.003087797619047619,35
10172,4.624156103184181,2,0.0030133928571428573,35
10173,4.800723730875617,0,0.0029575892857142856,35
10174,5.133918900682012,0,0.0030319940476190477,35
10175,5.49701577452998,0,0.0031436011904761906,35
10176,5.571883461368391,1,0.0031808035714285714,35
10177,5.863077240322369,0,0.0031063988095238093,35
10178,5.215665208443025,3,0.0029017857142857144,35
10179,4.611228759315927,3,0.0029017857142857144,35
10180,4.9329197321361145,0,0.0029575892857142856,35
10181,5.228682868500258,0,0.0029575892857142856,35
10182,5.474432753012082,0,0.0029017857142857144,35
10183,4.730319153379335,4,0.003125,35
10184,4.8092373720373836,1,0.0032180059523809522,35
10185,4.706339313734798,1,0.0030319940476190477,35
10186,4.442610875546253,2,0.0030133928571428573,35
10187,4.39597987472653,1,0.002883184523809524,35
10188,4.172536670237248,2,0.002994791666666667,35
10189,4.510201369262804,0,0.003050595238095238,35
10190,4.275441811958233,2,0.0031063988095238093,35
10191,4.534642870863455,0,0.003050595238095238,35
10192,4.43830975262337,1,0.002864583333333333,35
10193,4.4970029419539745,1,0.002976190476190476,35
10194,4.550899463379002,1,0.0030319940476190477,35
10195,4.583556702330471,1,0.0030691964285714285,35
10196,4.0314608760163795,3,0.003236607142857143,35
10197,4.009101209078285,1,0.0031436011904761906,35
10198,4.356187921722063,0,0.003236607142857143,35
