time,avgSpeed,flow,avgDensity,carsNum
10001,4.910011761117118,1,0.003329613095238095,40
10002,5.217729112237057,0,0.003329613095238095,40
10003,4.984061266630755,2,0.0032552083333333335,40
10004,5.058245670315206,1,0.003329613095238095,40
10005,5.123420653605707,1,0.003329613095238095,40
10006,4.9432756697065345,2,0.003404017857142857,40
10007,4.462989496654084,3,0.0033482142857142855,40
10008,4.699388561982689,0,0.003236607142857143,40
10009,4.780421394186214,1,0.003236607142857143,40
10010,4.839041776117262,1,0.0032552083333333335,40
10011,5.134447444042008,0,0.0032924107142857143,40
10012,5.191702306520108,1,0.0033110119047619047,40
10013,4.269911581595911,5,0.0033482142857142855,40
10014,3.7781529194985404,3,0.0032552083333333335,40
10015,4.074649128039541,0,0.0032552083333333335,40
10016,4.371188407747777,0,0.0032552083333333335,40
10017,4.697044728017612,0,0.003329613095238095,40
10018,4.778588340907475,1,0.003478422619047619,40
10019,4.934385908348681,1,0.0036086309523809526,40
10020,4.924211958460704,1,0.003515625,40
10021,4.6307011773739015,2,0.0033482142857142855,40
10022,4.8638611597666515,0,0.0032552083333333335,40
10023,4.423368165023094,3,0.003236607142857143,40
10024,4.71964870616745,0,0.003236607142857143,40
10025,4.831028467562291,1,0.0034226190476190476,40
10026,4.417269633155753,3,0.003441220238095238,40
10027,4.684260970911245,0,0.0033854166666666668,40
10028,4.973321289441727,0,0.0033668154761904764,40
10029,4.797421902392093,2,0.003329613095238095,40
10030,5.049055650822119,0,0.003273809523809524,40
10031,5.345176733592248,0,0.003273809523809524,40
10032,4.906457304734806,3,0.0032552083333333335,40
10033,4.773023286071106,2,0.0034226190476190476,40
10034,4.839661014998716,1,0.0034226190476190476,40
10035,5.105913068936343,0,0.0033668154761904764,40
10036,4.896974791607567,2,0.0033110119047619047,40
10037,4.955504490589244,1,0.0033110119047619047,40
10038,5.036084844012057,1,0.0034598214285714284,40
10039,4.850852936105416,2,0.003478422619047619,40
10040,4.378757981038271,3,0.003404017857142857,40
10041,4.681820885812925,0,0.003404017857142857,40
10042,4.672781017231754,1,0.0033110119047619047,40
10043,4.72358825484949,1,0.0033482142857142855,40
10044,5.086662488346778,0,0.0034970238095238097,40
10045,5.396619303167435,0,0.0034970238095238097,40
10046,4.682175463973352,4,0.0033482142857142855,40
10047,3.9483538993584366,4,0.0032552083333333335,40
10048,4.246112027678538,0,0.0032552083333333335,40
10049,4.543520920637809,0,0.0032552083333333335,40
10050,4.870535607809442,0,0.003329613095238095,40
10051,4.989773483247818,1,0.0034226190476190476,40
10052,5.102166100720716,1,0.003552827380952381,40
10053,5.37600048514368,0,0.003478422619047619,40
10054,4.617638510235121,4,0.003329613095238095,40
10055,4.920996359070022,0,0.003329613095238095,40
10056,4.422428293093782,3,0.003236607142857143,40
10057,4.749451434658991,0,0.003329613095238095,40
10058,4.8356634802564376,1,0.003404017857142857,40
10059,4.410804505217177,3,0.0034226190476190476,40
10060,4.644587054372512,0,0.003329613095238095,40
10061,4.89136948984256,0,0.0032552083333333335,40
10062,4.696515672866988,2,0.0032552083333333335,40
10063,4.9904612940772894,0,0.0032552083333333335,40
10064,5.322313804796865,0,0.0033482142857142855,40
10065,4.889451671619065,3,0.003329613095238095,40
10066,4.702500850822014,2,0.003329613095238095,40
10067,4.739218387584433,1,0.003329613095238095,40
10068,5.035537973990971,0,0.003329613095238095,40
10069,4.819311591280905,2,0.0033668154761904764,40
10070,4.939733549077144,1,0.003515625,40
10071,5.248220683490529,0,0.003627232142857143,40
10072,4.96253998036357,2,0.003404017857142857,40
10073,4.241522615283403,4,0.003236607142857143,40
10074,4.5644549443593,0,0.003329613095238095,40
10075,4.556440470589663,1,0.0032180059523809522,40
10076,4.612611260327614,1,0.003199404761904762,40
10077,4.884901106947507,0,0.003162202380952381,40
10078,5.187111780854369,0,0.003162202380952381,40
10079,4.464687331571588,4,0.0031436011904761906,40
10080,3.7809156714895282,4,0.003162202380952381,40
10081,4.115577127046119,0,0.0032552083333333335,40
10082,4.419956138392989,0,0.0032552083333333335,40
10083,4.72392109520924,0,0.0032552083333333335,40
10084,4.827551295592044,1,0.003404017857142857,40
10085,4.884195809395367,1,0.0033668154761904764,40
10086,5.100416783733999,0,0.003236607142857143,40
10087,4.428064709915295,4,0.003162202380952381,40
10088,4.627445330371359,0,0.003050595238095238,40
10089,4.461211703789776,2,0.0031063988095238093,40
10090,4.764646573995775,0,0.0031063988095238093,40
10091,4.808405923027586,1,0.0031063988095238093,40
10092,4.295193121216426,3,0.003087797619047619,40
10093,4.577944783248355,0,0.003087797619047619,40
10094,4.628414826853505,1,0.003050595238095238,40
10095,4.6785526272648585,1,0.0030319940476190477,40
10096,4.765175635820016,1,0.003162202380952381,40
10097,5.043721720544519,0,0.0031063988095238093,40
10098,4.866291084580274,2,0.003162202380952381,40
10099,4.632050976524469,2,0.003125,40
10100,4.934215700822496,0,0.003125,40
10101,5.183698293639562,0,0.003050595238095238,40
10102,4.988313578471005,2,0.003087797619047619,40
10103,5.1090843834613135,1,0.0032552083333333335,40
10104,5.494147205600145,0,0.003478422619047619,40
10105,5.0235860983056195,3,0.003515625,40
10106,4.362461262526105,4,0.0035714285714285713,40
10107,4.690368269232522,0,0.0036458333333333334,40
10108,4.644190304197738,1,0.0034598214285714284,40
10109,4.466383713774176,2,0.003515625,40
10110,4.657362287727922,0,0.003329613095238095,40
