time,avgSpeed,flow,avgDensity,carsNum
10001,4.660417136966766,0,0.004129464285714286,45
10002,5.009070321733407,0,0.004259672619047619,45
10003,4.8833784500441295,2,0.004222470238095238,45
10004,5.1838837776487035,0,0.004259672619047619,45
10005,5.447393304277989,0,0.004185267857142857,45
10006,4.704345155856197,5,0.004296875,45
10007,4.533252655679468,2,0.004222470238095238,45
10008,4.622940646930016,1,0.004166666666666667,45
10009,4.64889223775247,1,0.004055059523809524,45
10010,4.538042000194664,2,0.004092261904761905,45
10011,4.874940637121246,0,0.004203869047619047,45
10012,5.145069106422911,0,0.004148065476190476,45
10013,4.795904318312764,3,0.004166666666666667,45
10014,4.912181068772471,1,0.004222470238095238,45
10015,5.160749029844893,0,0.004110863095238095,45
10016,4.814352356398689,3,0.003962053571428571,45
10017,4.681549152007722,2,0.003999255952380952,45
10018,4.957635264102562,0,0.003980654761904762,45
10019,4.82485124045055,2,0.004055059523809524,45
10020,4.741693808792844,2,0.004148065476190476,45
10021,4.785302132169116,1,0.003999255952380952,45
10022,4.796570092990475,1,0.00390625,45
10023,4.659063094378585,2,0.0038876488095238096,45
10024,4.737143077881883,1,0.0038876488095238096,45
10025,4.379979383353737,3,0.0038876488095238096,45
10026,4.676939292441022,0,0.0038876488095238096,45
10027,4.973484642930348,0,0.0038876488095238096,45
10028,5.085311968703369,1,0.00390625,45
10029,4.956135146446221,2,0.003831845238095238,45
10030,4.8105860001325365,2,0.0038132440476190475,45
10031,4.462438013825021,3,0.003831845238095238,45
10032,4.554216121501198,1,0.0038504464285714288,45
10033,4.369088067618233,2,0.003720238095238095,45
10034,4.692174679164808,0,0.0037760416666666667,45
10035,5.022736586652561,0,0.0038504464285714288,45
10036,4.887190136562119,2,0.003962053571428571,45
10037,5.141575493437114,0,0.0038876488095238096,45
10038,5.4718702888757,0,0.003943452380952381,45
10039,4.69108635518341,5,0.00390625,45
10040,4.462699285167873,2,0.003683035714285714,45
10041,4.575002949291654,1,0.003794642857142857,45
10042,4.647016142858538,1,0.0037760416666666667,45
10043,4.512144183946093,2,0.003831845238095238,45
10044,4.864451760011311,0,0.0040178571428571425,45
10045,5.116108629700116,0,0.00390625,45
10046,4.914917835189196,2,0.003831845238095238,45
10047,4.782416399468985,2,0.00392485119047619,45
10048,5.024259399053588,0,0.0038132440476190475,45
10049,4.66822625762902,3,0.00390625,45
10050,4.5294616794489935,2,0.003794642857142857,45
10051,4.892354665727608,0,0.003999255952380952,45
10052,5.01716650274861,1,0.004092261904761905,45
10053,4.684176153841912,3,0.004110863095238095,45
10054,4.789105970381688,1,0.004222470238095238,45
10055,4.780873976942674,1,0.0040178571428571425,45
10056,4.616663371300325,2,0.0040178571428571425,45
10057,4.681751929830635,1,0.004055059523809524,45
10058,4.3975698798045615,3,0.004129464285714286,45
10059,4.75428962904789,0,0.004241071428571428,45
10060,4.977776268959659,0,0.0040736607142857146,45
10061,5.01585868739171,1,0.003980654761904762,45
10062,4.882638563302253,2,0.003999255952380952,45
10063,4.676919086247661,2,0.0040736607142857146,45
10064,4.5085575775361795,2,0.0040178571428571425,45
10065,4.619218841657796,1,0.004036458333333334,45
10066,4.283805344236212,3,0.004092261904761905,45
10067,4.586732305686506,0,0.004092261904761905,45
10068,4.842438854489347,0,0.0040178571428571425,45
10069,4.673047051358094,2,0.0038504464285714288,45
10070,4.967289029363871,0,0.0038504464285714288,45
10071,5.284118300700841,0,0.003962053571428571,45
10072,4.7110557914281745,4,0.003999255952380952,45
10073,4.821858448556667,1,0.004092261904761905,45
10074,4.9113212901008625,1,0.004110863095238095,45
10075,4.8917918105925855,1,0.003962053571428571,45
10076,4.537523023277145,3,0.00390625,45
10077,4.863473203229926,0,0.0040178571428571425,45
10078,5.164675850477393,0,0.0040178571428571425,45
10079,4.836774642112554,3,0.0040736607142857146,45
10080,4.734244495702432,2,0.004092261904761905,45
10081,5.01073290045083,0,0.004092261904761905,45
10082,4.672663259446977,3,0.0040736607142857146,45
10083,4.57987015176846,2,0.004259672619047619,45
10084,4.764134327128985,0,0.0040178571428571425,45
10085,4.855795995491625,1,0.004036458333333334,45
10086,4.4531831601729355,3,0.0040178571428571425,45
10087,4.469215753069533,1,0.0040178571428571425,45
10088,4.5383256435305945,1,0.0040178571428571425,45
10089,4.37985212206295,2,0.003999255952380952,45
10090,4.6756202838026875,0,0.003999255952380952,45
10091,4.319511705207356,3,0.004148065476190476,45
10092,4.593790744611467,0,0.004148065476190476,45
10093,4.886253550215381,0,0.004148065476190476,45
10094,4.966460394346242,1,0.004148065476190476,45
10095,4.7712361983524305,2,0.0040736607142857146,45
10096,4.401278883869337,3,0.004055059523809524,45
10097,4.245080867660714,2,0.003980654761904762,45
10098,4.340419169718329,1,0.004055059523809524,45
10099,4.204102554237438,2,0.003999255952380952,45
10100,4.504824664542725,0,0.003999255952380952,45
10101,4.815769638368175,0,0.004092261904761905,45
10102,4.6853503254876125,2,0.004148065476190476,45
10103,4.940281559501518,0,0.0040736607142857146,45
10104,5.188518983709647,0,0.003980654761904762,45
10105,4.40099859172259,5,0.003962053571428571,45
10106,4.697065099418767,0,0.003962053571428571,45
10107,4.808488525204574,1,0.004036458333333334,45
10108,4.900273636991373,1,0.003980654761904762,45
10109,4.549659821917673,3,0.003999255952380952,45
10110,4.798848428978705,0,0.00390625,45
10111,5.120646061079693,0,0.003962053571428571,45
10112,4.987045505338426,2,0.003943452380952381,45
10113,4.380560444450847,4,0.0038876488095238096,45
10114,4.703116168530179,0,0.003980654761904762,45
10115,4.563257253191272,2,0.00390625,45
10116,4.42509570469735,2,0.0038132440476190475,45
10117,4.731437684136587,0,0.0038876488095238096,45
10118,4.8449118167578575,1,0.003980654761904762,45
10119,4.743728968285313,2,0.003999255952380952,45
10120,4.99444679808035,0,0.0038876488095238096,45
10121,5.048814587842203,1,0.0038876488095238096,45
10122,4.811953152736631,2,0.003683035714285714,45
10123,4.916224664862894,1,0.003738839285714286,45
10124,4.768453284421909,2,0.0037016369047619046,45
10125,4.849576309768287,1,0.0037016369047619046,45
10126,4.931999664727124,1,0.003683035714285714,45
10127,4.996925614520563,1,0.0037016369047619046,45
10128,4.864502471720205,2,0.0037574404761904763,45
10129,4.974721940048639,1,0.003831845238095238,45
10130,4.581994952898099,3,0.0037574404761904763,45
10131,4.453900337275389,2,0.0038132440476190475,45
10132,4.355157214005445,2,0.0040178571428571425,45
10133,4.614116489765285,0,0.00392485119047619,45
10134,4.977164474357381,0,0.004055059523809524,45
10135,4.622478070683078,3,0.003980654761904762,45
10136,4.84599138602,0,0.0038504464285714288,45
10137,5.128916960476471,0,0.0038876488095238096,45
10138,4.310149148855069,5,0.0038504464285714288,45
10139,4.633634034090123,0,0.00390625,45
10140,4.744609924535172,1,0.003999255952380952,45
10141,4.8020406395644,1,0.003943452380952381,45
10142,4.41083469175489,3,0.003794642857142857,45
10143,4.727128945709596,0,0.0038876488095238096,45
10144,5.036176534863342,0,0.0038876488095238096,45
10145,4.864033449420129,2,0.0038876488095238096,45
10146,4.52583736921274,3,0.003962053571428571,45
10147,4.772620958065428,0,0.0038504464285714288,45
10148,4.619942591592251,2,0.00392485119047619,45
10149,4.439002555996699,2,0.0038876488095238096,45
10150,4.7345951984520545,0,0.0038876488095238096,45
10151,5.063345313601335,0,0.003999255952380952,45
10152,4.717522125181135,3,0.003962053571428571,45
10153,5.0206510699073,0,0.003962053571428571,45
10154,5.171799295725079,1,0.004110863095238095,45
10155,4.994020374824781,2,0.003999255952380952,45
10156,5.039712403800051,1,0.00392485119047619,45
10157,4.875245124425705,2,0.003943452380952381,45
10158,4.744381241151231,2,0.00392485119047619,45
10159,4.825523093712854,1,0.0040178571428571425,45
10160,4.856338057933414,1,0.003943452380952381,45
10161,4.720258726543327,2,0.00392485119047619,45
10162,4.773111504146777,1,0.003962053571428571,45
10163,4.451129812974103,3,0.004092261904761905,45
10164,4.324559983794506,2,0.004092261904761905,45
10165,4.363285665850774,1,0.003999255952380952,45
10166,4.653160272495223,0,0.0040178571428571425,45
10167,4.969337942991718,0,0.004129464285714286,45
10168,4.691097358890094,3,0.004334077380952381,45
10169,4.98609609995666,0,0.004315476190476191,45
10170,5.341260157090934,0,0.004427083333333333,45
10171,4.469401069772522,5,0.004148065476190476,45
10172,4.635030565862786,0,0.003943452380952381,45
10173,4.521547754921083,2,0.0040736607142857146,45
10174,4.546548438923637,1,0.003962053571428571,45
10175,4.436719454698214,2,0.0040178571428571425,45
10176,4.690239725993146,0,0.00392485119047619,45
10177,5.001664477532475,0,0.004036458333333334,45
10178,4.821905316165575,2,0.0038876488095238096,45
10179,4.50372971568609,3,0.003999255952380952,45
10180,4.8458771489813195,0,0.004092261904761905,45
10181,4.4334542523426546,3,0.003980654761904762,45
10182,4.305801001406162,2,0.003999255952380952,45
10183,4.594105247441343,0,0.003999255952380952,45
10184,4.899538378168951,0,0.004055059523809524,45
10185,4.773703477801522,2,0.0040178571428571425,45
10186,5.0298181538103535,0,0.00392485119047619,45
10187,5.114651470086941,1,0.0038876488095238096,45
10188,4.960459582210944,2,0.0038876488095238096,45
10189,5.045236104222462,1,0.0038876488095238096,45
10190,4.912251362473378,2,0.003869047619047619,45
10191,4.938504336908385,1,0.0037574404761904763,45
10192,4.83169503880408,2,0.0038504464285714288,45
10193,4.909771508832905,1,0.003794642857142857,45
10194,4.76664841787776,2,0.0037574404761904763,45
10195,4.824649315710683,1,0.003720238095238095,45
10196,4.204218481718685,4,0.003627232142857143,45
10197,4.2772815893109986,1,0.0036086309523809526,45
10198,4.391223726974448,1,0.0036458333333333334,45
10199,4.716961387013899,0,0.003738839285714286,45
10200,5.073549520644075,0,0.003869047619047619,45
10201,4.666627379388089,3,0.003831845238095238,45
10202,4.912819515108987,0,0.0037574404761904763,45
10203,5.167593817185498,0,0.003683035714285714,45
10204,4.764299062663353,3,0.003664434523809524,45
10205,4.871075158012333,1,0.003738839285714286,45
10206,4.734816819029913,2,0.0037016369047619046,45
10207,4.578663609798432,2,0.003720238095238095,45
10208,4.413700375182619,2,0.0037016369047619046,45
10209,4.746813273976826,0,0.0038132440476190475,45
10210,5.014452803561555,0,0.0037574404761904763,45
10211,4.906922350069326,2,0.003831845238095238,45
10212,4.406077231224249,4,0.003943452380952381,45
10213,4.622042741318348,0,0.0037760416666666667,45
10214,4.400676267559068,2,0.003683035714285714,45
10215,4.046949060397224,3,0.0036458333333333334,45
10216,4.342741001235695,0,0.0036458333333333334,45
10217,4.638492302536166,0,0.0036458333333333334,45
10218,4.498985464506589,2,0.0036086309523809526,45
10219,4.794731532797536,0,0.0036086309523809526,45
10220,4.943198973267207,1,0.003831845238095238,45
10221,4.816964793330672,2,0.0038876488095238096,45
10222,4.9310044144507845,1,0.003943452380952381,45
10223,4.974375783532075,1,0.003831845238095238,45
10224,4.961333677988933,1,0.003683035714285714,45
10225,4.8559719483588575,2,0.0037574404761904763,45
10226,4.96729154045479,1,0.003869047619047619,45
10227,5.0441962427031495,1,0.00392485119047619,45
10228,4.923996431419015,2,0.00392485119047619,45
10229,4.30847849918317,4,0.003869047619047619,45
10230,4.376694997579223,1,0.0038876488095238096,45
10231,4.679254476114924,0,0.0038876488095238096,45
10232,4.827101098162937,1,0.004092261904761905,45
10233,5.088638060202778,0,0.003999255952380952,45
10234,4.954726191302458,2,0.003980654761904762,45
10235,5.0856178856802,1,0.004092261904761905,45
10236,5.341392339742567,0,0.003980654761904762,45
10237,4.943774444425196,3,0.00390625,45
10238,5.028306053792006,1,0.0038876488095238096,45
10239,5.052500161395061,1,0.0038132440476190475,45
10240,4.911856420622504,2,0.0038504464285714288,45
10241,4.562764103794373,3,0.003869047619047619,45
10242,4.6718963090882575,1,0.003999255952380952,45
10243,5.0042547172569485,0,0.004092261904761905,45
10244,5.12747413175567,1,0.004148065476190476,45
10245,4.631877686274644,4,0.004371279761904762,45
10246,4.848014554870403,0,0.004166666666666667,45
10247,4.542829434624673,3,0.004241071428571428,45
10248,4.132162487972686,3,0.004129464285714286,45
10249,4.380980887466894,0,0.0040178571428571425,45
10250,4.66535351008962,0,0.004055059523809524,45
10251,4.53967912007377,2,0.004110863095238095,45
10252,4.8295765916587206,0,0.004148065476190476,45
10253,4.864308371382467,1,0.004036458333333334,45
10254,4.948690700247098,1,0.004055059523809524,45
10255,4.817954005034926,2,0.004036458333333334,45
10256,4.8769545168691515,1,0.0040736607142857146,45
10257,4.963146576564409,1,0.0040178571428571425,45
10258,5.048488327311858,1,0.003999255952380952,45
10259,5.16067563770027,1,0.004055059523809524,45
10260,5.009375029914671,2,0.0040178571428571425,45
10261,4.8891614026498225,2,0.004129464285714286,45
10262,4.282054465040501,4,0.003980654761904762,45
10263,4.3464192454358175,1,0.003943452380952381,45
10264,4.59530902396824,0,0.0038504464285714288,45
10265,4.632055319395916,1,0.0037760416666666667,45
10266,4.954458539876755,0,0.003831845238095238,45
10267,4.854354328599878,2,0.003999255952380952,45
10268,4.8995736576365765,1,0.003943452380952381,45
10269,5.2000069573774885,0,0.003943452380952381,45
10270,4.851468676328592,3,0.003831845238095238,45
10271,4.876657145170698,1,0.003683035714285714,45
10272,4.981518486183116,1,0.0037016369047619046,45
10273,4.848606591271634,2,0.003683035714285714,45
10274,4.729227082387722,2,0.0037760416666666667,45
10275,4.847439188626109,1,0.003794642857142857,45
10276,4.9079561240294405,1,0.003720238095238095,45
10277,4.914176848852497,1,0.0036458333333333334,45
10278,4.372738692441378,4,0.0037016369047619046,45
10279,4.675886155120611,0,0.0037016369047619046,45
10280,4.496696935619071,2,0.003627232142857143,45
10281,4.1332013608367015,3,0.0036086309523809526,45
10282,4.45445824232763,0,0.003720238095238095,45
10283,4.597698410309908,1,0.003980654761904762,45
10284,4.669987194000103,1,0.00392485119047619,45
10285,5.0101381197369745,0,0.004036458333333334,45
10286,4.77931267845621,2,0.003943452380952381,45
10287,4.849796263664401,1,0.0038876488095238096,45
10288,4.667988374499215,2,0.0037760416666666667,45
10289,4.718681151914719,1,0.003720238095238095,45
10290,5.0157410917722665,0,0.003720238095238095,45
10291,5.07447069201293,1,0.0037760416666666667,45
10292,5.406116795014582,0,0.0038876488095238096,45
10293,5.060899494768753,3,0.00392485119047619,45
10294,4.890512329797541,2,0.003831845238095238,45
