time,avgSpeed,flow,avgDensity
10001,1.082816007836914,0,0.016796875
10002,1.0966267328979786,0,0.016796875
10003,1.110441147530633,0,0.016796875
10004,1.1242585663270235,0,0.016796875
10005,1.138078341886165,0,0.016796875
10006,1.1454798418769743,0,0.016796875
10007,1.158994945645569,0,0.016796875
10008,1.172510658887635,0,0.016796875
10009,1.186026446682851,0,0.016796875
10010,1.199541798431934,0,0.016796875
10011,1.1625992371090226,1,0.01685267857142857
10012,1.176220589897969,0,0.01685267857142857
10013,1.1898888554110558,0,0.01685267857142857
10014,1.1531146056034118,1,0.01683407738095238
10015,1.166558065435908,0,0.01683407738095238
10016,1.1800977050093608,0,0.01683407738095238
10017,1.1926402924630006,0,0.01683407738095238
10018,1.2061751256286064,0,0.01683407738095238
10019,1.169232498876011,1,0.01677827380952381
10020,1.1827780066669284,0,0.01677827380952381
10021,1.1963822776224882,0,0.01677827380952381
10022,1.210042867689714,0,0.01677827380952381
10023,1.2237725759985458,0,0.01677827380952381
10024,1.1870667450760612,1,0.016741071428571428
10025,1.2008747509559523,0,0.016741071428571428
10026,1.2146957148122857,0,0.016741071428571428
10027,1.2285235859401549,0,0.016741071428571428
10028,1.242354303418511,0,0.016741071428571428
10029,1.156373866034621,2,0.016722470238095238
10030,1.1702564762690082,0,0.016722470238095238
10031,1.1841384421660055,0,0.016722470238095238
10032,1.1980181445930203,0,0.016722470238095238
10033,1.2118945041712035,0,0.016722470238095238
10034,1.1752932888836198,1,0.016741071428571428
10035,1.1891889024164257,0,0.016741071428571428
10036,1.2030797296587128,0,0.016741071428571428
10037,1.2169651876135499,0,0.016741071428571428
10038,1.2308446962070936,0,0.016741071428571428
10039,1.2447177164576348,0,0.016741071428571428
10040,1.1579871059549984,2,0.016722470238095238
10041,1.171903206341293,0,0.016722470238095238
10042,1.1858149133181923,0,0.016722470238095238
10043,1.1997217699203269,0,0.016722470238095238
10044,1.2136233452915959,0,0.016722470238095238
10045,1.2275192267876036,0,0.016722470238095238
10046,1.19093509167576,1,0.016741071428571428
10047,1.204836438555624,0,0.016741071428571428
10048,1.2187313130514863,0,0.016741071428571428
10049,1.1821516714027753,1,0.016796875
10050,1.1453892721735923,1,0.01683407738095238
10051,1.1593315437346894,0,0.01683407738095238
10052,1.123115968281823,1,0.016796875
10053,1.137065278238974,0,0.016796875
10054,1.1510102061548908,0,0.016796875
10055,1.1649497424875341,0,0.016796875
10056,1.1788836445939788,0,0.016796875
10057,1.1928116808791862,0,0.016796875
10058,1.206733615622712,0,0.016796875
10059,1.2206492120298775,0,0.016796875
10060,1.234558220206028,0,0.016796875
10061,1.248460399296334,0,0.016796875
10062,1.2623554953704539,0,0.016796875
10063,1.2762432475339023,0,0.016796875
10064,1.2901233870428646,0,0.016796875
10065,1.2536751069080512,1,0.01681547619047619
10066,1.267557007292561,0,0.01681547619047619
10067,1.2814308334157916,0,0.01681547619047619
10068,1.244820943924482,1,0.01683407738095238
10069,1.2586944544633685,0,0.01683407738095238
