time,avgSpeed,flow,avgDensity,carsNum
10001,0.5423362635468835,0,0.004668898809523809,50
10002,0.36983707140085814,1,0.004631696428571429,50
10003,0.39343992073827216,0,0.004631696428571429,50
10004,0.4169855754754322,0,0.004631696428571429,50
10005,0.24462748811194782,1,0.004594494047619048,50
10006,0.2683875839187344,0,0.004594494047619048,50
10007,0.29211411055159103,0,0.004594494047619048,50
10008,0.119988971474902,1,0.004613095238095238,50
10009,0.16798009435581945,0,0.0046875,50
10010,0.19796835405010124,0,0.0046875,50
10011,0.22795127878934904,0,0.0046875,50
10012,0.2159396564543978,0,0.004613095238095238,50
10013,0.2399127198048519,0,0.004613095238095238,50
10014,0.2638792961723135,0,0.004613095238095238,50
10015,0.28783520113794325,0,0.004613095238095238,50
10016,0.3117778354642293,0,0.004613095238095238,50
10017,0.33570412848211434,0,0.004613095238095238,50
10018,0.3596321914639348,0,0.004613095238095238,50
10019,0.38354199347192264,0,0.004613095238095238,50
10020,0.4074300793518708,0,0.004613095238095238,50
10021,0.4312925660150126,0,0.004613095238095238,50
10022,0.4551251202001015,0,0.004613095238095238,50
10023,0.47892293778607226,0,0.004613095238095238,50
10024,0.5026807248987035,0,0.004613095238095238,50
10025,0.5263926810732426,0,0.004613095238095238,50
10026,0.5500524847516396,0,0.004613095238095238,50
10027,0.573653281407247,0,0.004613095238095238,50
10028,0.5971876746008339,0,0.004613095238095238,50
10029,0.6206477202788355,0,0.004613095238095238,50
10030,0.44817713820934707,1,0.004575892857142857,50
10031,0.47180727421723845,0,0.004575892857142857,50
10032,0.49537706916175217,0,0.004575892857142857,50
10033,0.5188797981050337,0,0.004575892857142857,50
10034,0.5663053948685801,0,0.004631696428571429,50
10035,0.3998021882123865,1,0.004668898809523809,50
10036,0.393407036687053,0,0.004613095238095238,50
10037,0.41694917622125316,0,0.004613095238095238,50
10038,0.24464113197691728,1,0.004594494047619048,50
10039,0.26839342653181253,0,0.004594494047619048,50
10040,0.2921202433295693,0,0.004594494047619048,50
10041,0.11996682312926824,1,0.004631696428571429,50
10042,0.14396196652872367,0,0.004631696428571429,50
10043,0.16795487369591458,0,0.004631696428571429,50
10044,0.19194477895864076,0,0.004631696428571429,50
10045,0.21593072834595578,0,0.004631696428571429,50
10046,0.23991155105085638,0,0.004631696428571429,50
10047,0.2638858311399332,0,0.004631696428571429,50
10048,0.287851879583384,0,0.004631696428571429,50
10049,0.3118077066939128,0,0.004631696428571429,50
10050,0.3357509950796495,0,0.004631696428571429,50
10051,0.359679073234164,0,0.004631696428571429,50
10052,0.383588889905708,0,0.004631696428571429,50
10053,0.40747698940773813,0,0.004631696428571429,50
10054,0.4313394880532678,0,0.004631696428571429,50
10055,0.4551720519162781,0,0.004631696428571429,50
10056,0.4789698761438986,0,0.004631696428571429,50
