time,avgSpeed,flow,avgDensity,carsNum
10001,0.3202607716713321,0,0.005189732142857143,55
10002,0.34725794875914684,0,0.005189732142857143,55
10003,0.19617705122322612,1,0.005171130952380952,55
10004,0.22340237956708625,0,0.005171130952380952,55
10005,0.2015489717879608,0,0.00505952380952381,55
10006,0.22330210105999257,0,0.00505952380952381,55
10007,0.24503980310896978,0,0.00505952380952381,55
10008,0.2940278265700937,0,0.005133928571428571,55
10009,0.32119764426589736,0,0.005133928571428571,55
10010,0.3101757395201735,0,0.00505952380952381,55
10011,0.33185088901782456,0,0.00505952380952381,55
10012,0.35349941048754785,0,0.00505952380952381,55
10013,0.37511709062481574,0,0.00505952380952381,55
10014,0.3966996338934563,0,0.00505952380952381,55
10015,0.4182575004873557,0,0.00505952380952381,55
10016,0.43977403519875025,0,0.00505952380952381,55
10017,0.2832418368479124,1,0.00505952380952381,55
10018,0.3049732319207593,0,0.00505952380952381,55
10019,0.3266841724654674,0,0.00505952380952381,55
10020,0.3483714028179073,0,0.00505952380952381,55
10021,0.37003109549478663,0,0.00505952380952381,55
10022,0.39165902097508026,0,0.00505952380952381,55
10023,0.41325322990020374,0,0.00505952380952381,55
10024,0.43480699983328974,0,0.00505952380952381,55
10025,0.45631505556697655,0,0.00505952380952381,55
10026,0.4777716936252282,0,0.00505952380952381,55
10027,0.49917077410011806,0,0.00505952380952381,55
10028,0.5205057152574699,0,0.00505952380952381,55
10029,0.363781919514694,1,0.005022321428571429,55
10030,0.3852801355896707,0,0.005022321428571429,55
10031,0.40672916406794485,0,0.005022321428571429,55
10032,0.4281237471718953,0,0.005022321428571429,55
10033,0.2714165594013708,1,0.005040922619047619,55
10034,0.2929997364525374,0,0.005040922619047619,55
10035,0.31454808903150894,0,0.005040922619047619,55
10036,0.1580562426963735,1,0.00505952380952381,55
10037,0.17983792393299933,0,0.00505952380952381,55
10038,0.20161056245683737,0,0.00505952380952381,55
10039,0.22337267955769768,0,0.00505952380952381,55
10040,0.24512358542872095,0,0.00505952380952381,55
10041,0.26686050541731665,0,0.00505952380952381,55
