time,avgSpeed,flow,avgDensity,carsNum
10001,4.353475639553411,0,0.0027529761904761907,30
10002,4.649435946754961,0,0.0027529761904761907,30
10003,4.944817637094046,0,0.0027529761904761907,30
10004,5.063093193172125,1,0.003050595238095238,30
10005,5.111564219901995,1,0.003125,30
10006,5.049882321531184,1,0.002994791666666667,30
10007,4.236715382285691,3,0.0027157738095238094,30
10008,4.453584038604257,0,0.002622767857142857,30
10009,4.739967302575209,0,0.002622767857142857,30
10010,5.027908502155668,0,0.002622767857142857,30
10011,4.984696945722221,1,0.002585565476190476,30
10012,4.944784441750416,1,0.0025669642857142857,30
10013,4.910440863100791,1,0.0025669642857142857,30
10014,4.563962826396244,2,0.0025111607142857145,30
10015,4.523789806404938,1,0.0025111607142857145,30
10016,4.810348512906413,0,0.0025111607142857145,30
10017,5.148652899054022,0,0.0026041666666666665,30
10018,5.45096182449168,0,0.0026041666666666665,30
10019,4.836214570730458,3,0.0027529761904761907,30
10020,4.411662959468115,2,0.002659970238095238,30
10021,4.636349251248922,0,0.002585565476190476,30
10022,4.606297623066143,1,0.002585565476190476,30
10023,4.566212384654857,1,0.002585565476190476,30
10024,4.570883521087643,1,0.002659970238095238,30
10025,4.647326647416899,1,0.002771577380952381,30
10026,4.28894449877421,2,0.002734375,30
10027,4.537393381083403,0,0.002659970238095238,30
10028,4.6917870595849775,0,0.0024739583333333332,30
10029,4.988077596032642,0,0.0024739583333333332,30
10030,4.991193976612331,1,0.0025483630952380953,30
10031,5.390460068851827,0,0.002697172619047619,30
10032,4.408794180917988,4,0.0027157738095238094,30
10033,3.9526507014302266,2,0.002529761904761905,30
10034,4.17808709808835,0,0.0024367559523809524,30
10035,4.523633654525954,0,0.0025111607142857145,30
10036,4.828950384005208,0,0.0025111607142857145,30
10037,4.828435422249326,1,0.002585565476190476,30
10038,4.81676320337191,1,0.0025483630952380953,30
10039,4.7348489489823695,1,0.0025111607142857145,30
10040,4.312971040298484,2,0.0024367559523809524,30
10041,4.607833679957177,0,0.0024367559523809524,30
10042,4.902981020539347,0,0.0024367559523809524,30
10043,5.197866837699644,0,0.0024367559523809524,30
10044,5.207291152284143,1,0.0025111607142857145,30
10045,5.184940320877967,1,0.002529761904761905,30
10046,4.838629223752758,2,0.0025669642857142857,30
10047,4.817707717443152,1,0.0025669642857142857,30
10048,4.7162913307828696,1,0.0024367559523809524,30
10049,5.012029420391115,0,0.0024367559523809524,30
10050,5.307002434223192,0,0.0024367559523809524,30
10051,5.711046518329744,0,0.0026413690476190478,30
10052,5.044752296289024,3,0.0026041666666666665,30
10053,4.3867334747526545,3,0.0025483630952380953,30
10054,4.533755482183957,0,0.00234375,30
10055,4.829981274536561,0,0.00234375,30
10056,4.839109311070038,1,0.002418154761904762,30
10057,4.818504741787736,1,0.0023995535714285716,30
10058,5.124163062499382,0,0.0023995535714285716,30
10059,4.7074870364829735,2,0.00234375,30
10060,4.358731691822865,2,0.0023995535714285716,30
10061,4.654937906419728,0,0.0023995535714285716,30
10062,4.9510043407034425,0,0.0023995535714285716,30
10063,4.9604026862750485,1,0.0024739583333333332,30
10064,5.266199448754777,0,0.0024739583333333332,30
10065,4.64305398682219,3,0.0025483630952380953,30
10066,3.916046742251027,3,0.0024925595238095236,30
10067,4.223329289794745,0,0.0024925595238095236,30
10068,4.450245118493694,0,0.0023995535714285716,30
10069,4.786662582574168,0,0.0024739583333333332,30
10070,4.766069725867927,1,0.0024367559523809524,30
10071,4.7619807604051525,1,0.0024925595238095236,30
10072,5.00454109789581,0,0.002418154761904762,30
10073,4.228931266770047,3,0.002380952380952381,30
10074,4.523589634514116,0,0.002380952380952381,30
10075,4.869466584508149,0,0.002455357142857143,30
10076,5.1753744879238734,0,0.002455357142857143,30
10077,5.08455385075251,1,0.0023995535714285716,30
10078,5.103859943411451,1,0.0024925595238095236,30
10079,4.819615587648476,2,0.0026041666666666665,30
10080,4.809299221068953,1,0.002622767857142857,30
10081,4.798919652574663,1,0.002622767857142857,30
10082,4.981980239515413,0,0.0024739583333333332,30
10083,5.32043111537538,0,0.0025669642857142857,30
10084,5.557941588612611,0,0.0024925595238095236,30
10085,4.881254925031452,3,0.0024739583333333332,30
10086,4.1272550220665,3,0.0024367559523809524,30
10087,4.424666632006299,0,0.0024367559523809524,30
10088,4.762601627747037,0,0.0025111607142857145,30
10089,4.781984858008444,1,0.002585565476190476,30
10090,4.8015481637351245,1,0.0026785714285714286,30
10091,5.0389716274374665,0,0.0026413690476190478,30
10092,4.707417176907665,2,0.0027157738095238094,30
10093,4.377112544319006,2,0.002771577380952381,30
10094,4.613373772344006,0,0.0026785714285714286,30
10095,4.879349227209522,0,0.002659970238095238,30
10096,4.858409235845703,1,0.002659970238095238,30
10097,5.2138240715049395,0,0.0027529761904761907,30
10098,4.5198008068846205,3,0.0027529761904761907,30
10099,4.1835936463046,2,0.002771577380952381,30
10100,4.420823925660462,0,0.0026785714285714286,30
10101,4.727720691559363,0,0.0026785714285714286,30
10102,4.9441628446916885,0,0.0025669642857142857,30
10103,4.963640176312613,1,0.0026785714285714286,30
10104,4.823034456320993,1,0.002697172619047619,30
10105,5.120839294857637,0,0.002697172619047619,30
10106,4.126825522499394,4,0.0026413690476190478,30
10107,4.47266390671065,0,0.0027157738095238094,30
10108,4.828371096381746,0,0.0027901785714285715,30
10109,5.153533394012806,0,0.0027901785714285715,30
10110,5.121519778284551,1,0.0027901785714285715,30
10111,5.0366908025296375,1,0.0026785714285714286,30
10112,4.639489915497821,2,0.002622767857142857,30
10113,4.6193900569314135,1,0.002622767857142857,30
10114,4.845679835128681,0,0.002529761904761905,30
10115,5.141396284728289,0,0.002529761904761905,30
10116,5.476445239415864,0,0.0026041666666666665,30
10117,5.460132115715496,1,0.0026413690476190478,30
10118,4.788344715892533,3,0.0027529761904761907,30
10119,4.038674109388265,3,0.002622767857142857,30
10120,4.326015359007649,0,0.002622767857142857,30
10121,4.615053893510561,0,0.002622767857142857,30
10122,4.908094728200217,0,0.002622767857142857,30
10123,4.925540212475543,1,0.0027529761904761907,30
10124,4.944302182998549,1,0.002808779761904762,30
10125,4.60191088576418,2,0.0027529761904761907,30
10126,4.239229231385617,2,0.0027157738095238094,30
10127,4.371392155664464,0,0.0025111607142857145,30
10128,4.705874186060628,0,0.002585565476190476,30
10129,4.700633547281951,1,0.002659970238095238,30
10130,5.0110657067764715,0,0.002659970238095238,30
10131,4.512697058083249,2,0.0025483630952380953,30
10132,4.149011604377677,2,0.0024925595238095236,30
10133,4.443646430160425,0,0.0024925595238095236,30
10134,4.788085218261171,0,0.002585565476190476,30
10135,5.09267151789501,0,0.002585565476190476,30
10136,5.110200126468021,1,0.002622767857142857,30
10137,4.7009382013817715,2,0.0025111607142857145,30
10138,4.947112106069852,0,0.002455357142857143,30
10139,3.9376749443810772,4,0.0024739583333333332,30
10140,4.265291107616163,0,0.002529761904761905,30
10141,4.562550851584999,0,0.002529761904761905,30
10142,4.801489463437635,0,0.0024739583333333332,30
10143,4.770948058018894,1,0.0024739583333333332,30
10144,4.730874690314064,1,0.0025111607142857145,30
10145,4.374258879703356,2,0.0025669642857142857,30
10146,4.343272073504372,1,0.002529761904761905,30
10147,4.639295997706455,0,0.002529761904761905,30
10148,4.935020728799289,0,0.002529761904761905,30
10149,5.230222604888187,0,0.002529761904761905,30
10150,5.258288340101859,1,0.0026413690476190478,30
10151,4.91132306005304,2,0.0026413690476190478,30
10152,4.2373008904672895,3,0.002697172619047619,30
10153,4.444571085526473,0,0.002585565476190476,30
10154,4.73347081826979,0,0.002585565476190476,30
10155,5.026294787490169,0,0.002585565476190476,30
10156,5.353254991985411,0,0.0026785714285714286,30
10157,5.052031174680817,2,0.0027901785714285715,30
10158,5.098981827540388,1,0.002920386904761905,30
10159,4.6956159125855965,2,0.002771577380952381,30
10160,4.608322658512426,1,0.002659970238095238,30
10161,4.824779360149564,0,0.0025483630952380953,30
10162,4.795157453949673,1,0.0025111607142857145,30
10163,5.091154240672547,0,0.0025111607142857145,30
