time,avgSpeed,flow,avgDensity,carsNum
10001,4.6580517118044735,1,0.004036458333333334,45
10002,4.748905351552099,1,0.003980654761904762,45
10003,4.8405193304430565,1,0.0040178571428571425,45
10004,4.904652883778287,1,0.004055059523809524,45
10005,4.969645221378053,1,0.003999255952380952,45
10006,5.088197173258699,1,0.004055059523809524,45
10007,5.1287552989173015,1,0.003980654761904762,45
10008,5.1190092054167255,1,0.0037760416666666667,45
10009,5.199207050380432,1,0.0037760416666666667,45
10010,5.276126882549995,1,0.003794642857142857,45
10011,4.91832714725178,3,0.0037574404761904763,45
10012,5.213836928491926,0,0.0037574404761904763,45
10013,4.89432290756949,3,0.003831845238095238,45
10014,5.19648043210862,0,0.003831845238095238,45
10015,5.018365005416117,2,0.0038504464285714288,45
10016,5.128999319564419,1,0.00390625,45
10017,4.995654334612198,2,0.00392485119047619,45
10018,4.67848451273915,3,0.00390625,45
10019,4.50119174047216,2,0.0038132440476190475,45
10020,4.586199288551086,1,0.003831845238095238,45
10021,4.731070726729471,1,0.003962053571428571,45
10022,4.551508856564603,2,0.003869047619047619,45
10023,4.556765750529948,1,0.0037016369047619046,45
10024,4.697785493498804,1,0.00390625,45
10025,4.378085455041965,3,0.00392485119047619,45
10026,4.640708872214244,0,0.0038504464285714288,45
10027,4.461061454214881,2,0.003794642857142857,45
10028,4.562336164015581,1,0.0038132440476190475,45
10029,4.463409464593841,2,0.0038132440476190475,45
10030,4.259743196075703,2,0.003720238095238095,45
10031,4.523238186920463,0,0.003664434523809524,45
10032,4.635325956798448,1,0.003720238095238095,45
10033,4.495478993466767,2,0.003794642857142857,45
10034,4.583244801902107,1,0.0037760416666666667,45
10035,4.820761665633127,0,0.0036458333333333334,45
10036,4.679456924798038,2,0.003683035714285714,45
10037,4.784940466298326,1,0.003720238095238095,45
10038,5.08815350931052,0,0.003720238095238095,45
10039,5.173371800790917,1,0.003720238095238095,45
10040,5.211985901070383,1,0.003664434523809524,45
10041,5.17450025411,2,0.00390625,45
10042,5.27581929888897,1,0.00390625,45
10043,5.3342204823275,1,0.003794642857142857,45
10044,4.970424325221419,3,0.0037574404761904763,45
10045,5.219788470967994,0,0.0036458333333333334,45
10046,4.822491385936258,3,0.0034598214285714284,45
10047,5.1584176386661715,0,0.0035342261904761905,45
10048,5.053034334172385,2,0.0035900297619047617,45
10049,5.124055575548689,1,0.0036458333333333334,45
10050,4.9973626022636415,2,0.0037016369047619046,45
10051,4.592947896705185,3,0.0036458333333333334,45
10052,4.454910534970037,2,0.003627232142857143,45
10053,4.521872914350743,1,0.003664434523809524,45
10054,4.604639496488822,1,0.003664434523809524,45
10055,4.45974773807078,2,0.003720238095238095,45
10056,4.759807818843584,0,0.003720238095238095,45
10057,4.782872602643587,1,0.0035714285714285713,45
10058,4.421377216554315,3,0.003552827380952381,45
10059,4.489242006093408,1,0.0035714285714285713,45
10060,4.627255922561911,1,0.0037760416666666667,45
10061,4.711654140286134,1,0.0037760416666666667,45
10062,4.605681653588607,2,0.003831845238095238,45
10063,4.219222226123136,3,0.003664434523809524,45
10064,4.419947077929332,0,0.0034970238095238097,45
10065,4.515414927000581,1,0.0035714285714285713,45
10066,4.377498140013965,2,0.0035714285714285713,45
10067,4.519858803794297,1,0.0037016369047619046,45
10068,4.7703065615233164,0,0.0036086309523809526,45
10069,4.5992476975001395,2,0.003515625,45
10070,4.630045298591226,1,0.003441220238095238,45
10071,4.959783412518694,0,0.003552827380952381,45
10072,5.046216369841384,1,0.0035714285714285713,45
10073,5.157771651488702,1,0.003664434523809524,45
10074,5.031204272827758,2,0.003683035714285714,45
10075,5.06240960687097,1,0.0035714285714285713,45
10076,5.100695371901916,1,0.0035342261904761905,45
10077,4.743102207649233,3,0.0036086309523809526,45
10078,5.02994749353293,0,0.0036086309523809526,45
10079,4.687525141214619,3,0.003683035714285714,45
10080,4.980761082715261,0,0.003683035714285714,45
10081,4.843962585770604,2,0.0037016369047619046,45
10082,4.947491524505856,1,0.0037760416666666667,45
10083,4.8583643117057855,2,0.003794642857142857,45
10084,4.7170106219317685,2,0.0038132440476190475,45
10085,4.4596289848827855,2,0.0036086309523809526,45
10086,4.708732980898909,0,0.0034970238095238097,45
10087,4.6024510530398715,2,0.0036086309523809526,45
10088,4.468652381018373,2,0.0035900297619047617,45
10089,4.533766785295003,1,0.0036086309523809526,45
10090,4.850631465737171,0,0.0037016369047619046,45
10091,4.7128698184861495,2,0.003720238095238095,45
10092,4.707440170967916,1,0.003627232142857143,45
10093,4.513303072390379,2,0.003515625,45
10094,4.582525837501388,1,0.0035342261904761905,45
10095,4.420479745384566,2,0.0035900297619047617,45
10096,4.275992497908303,2,0.0036458333333333334,45
10097,4.569148802254268,0,0.0036458333333333334,45
10098,4.667799807684703,1,0.003720238095238095,45
10099,4.353235966091899,3,0.0038504464285714288,45
10100,4.4646009378861775,1,0.003980654761904762,45
10101,4.774665533882099,0,0.0040178571428571425,45
10102,4.387027678363736,3,0.00390625,45
10103,4.417720345795688,1,0.003794642857142857,45
10104,4.689806041632957,0,0.0037574404761904763,45
10105,4.804783156991965,1,0.003831845238095238,45
10106,4.856329700210742,1,0.0038132440476190475,45
10107,4.7267474159348675,2,0.003794642857142857,45
10108,4.777045466685949,1,0.0037574404761904763,45
10109,4.800952589811449,1,0.003627232142857143,45
10110,5.095483633252517,0,0.003627232142857143,45
10111,5.389171142265729,0,0.003627232142857143,45
10112,4.818428469088211,4,0.0036458333333333334,45
10113,4.899563273409849,1,0.0036458333333333334,45
10114,4.760070412254433,2,0.0036086309523809526,45
10115,4.838369141075778,1,0.0036086309523809526,45
10116,4.725357590123824,2,0.003738839285714286,45
10117,4.6620784823220704,2,0.003869047619047619,45
10118,4.553251310900667,2,0.0038504464285714288,45
10119,4.776038825455208,0,0.003720238095238095,45
10120,4.646048470838842,2,0.003720238095238095,45
10121,4.6978314208041585,1,0.003627232142857143,45
10122,4.785050490776601,1,0.0037016369047619046,45
