time,avgSpeed,flow,avgDensity
10001,1.323724881547487,0,0.012425595238095237
10002,1.340102252655682,0,0.012425595238095237
10003,1.356644220399497,0,0.012425595238095237
10004,1.3731971503018268,0,0.012425595238095237
10005,1.389758143222438,0,0.012425595238095237
10006,1.406324853617249,0,0.012425595238095237
10007,1.4228953495591279,0,0.012425595238095237
10008,1.4394680129834059,0,0.012425595238095237
10009,1.452852354014471,0,0.012425595238095237
10010,1.4690861770870658,0,0.012425595238095237
10011,1.485313507921361,0,0.012425595238095237
10012,1.5015346535932022,0,0.012425595238095237
10013,1.4499468373851174,1,0.012425595238095237
10014,1.398393476218602,1,0.012369791666666666
10015,1.4148290941860926,0,0.012369791666666666
10016,1.2959499641786023,2,0.012388392857142856
10017,1.245186487359409,1,0.012351190476190476
10018,1.2614800032571731,0,0.012351190476190476
10019,1.2778369446685804,0,0.012351190476190476
10020,1.2942402376471642,0,0.012351190476190476
10021,1.3106778537677326,0,0.012351190476190476
10022,1.259262139945877,1,0.012369791666666666
10023,1.2757443587292674,0,0.012369791666666666
10024,1.290772968768636,0,0.012369791666666666
10025,1.3069904445081546,0,0.012369791666666666
10026,1.3232046297480817,0,0.012369791666666666
10027,1.2040632960473092,2,0.012295386904761904
10028,1.0854397513517113,2,0.012313988095238095
10029,1.1017914214930087,0,0.012313988095238095
10030,1.1182225325597923,0,0.012313988095238095
10031,1.1347381197463855,0,0.012313988095238095
10032,1.1513094578431675,0,0.012313988095238095
10033,1.1679167625785842,0,0.012313988095238095
10034,1.1845488274797495,0,0.012313988095238095
10035,1.2011982369324807,0,0.012313988095238095
10036,1.2179492613104812,0,0.012313988095238095
10037,1.234696732791815,0,0.012313988095238095
10038,1.2514403683793598,0,0.012313988095238095
10039,1.2681798954101124,0,0.012313988095238095
10040,1.2849150436958636,0,0.012313988095238095
10041,1.301646203898207,0,0.012313988095238095
10042,1.2504937652145598,1,0.012313988095238095
10043,1.267237977391325,0,0.012313988095238095
10044,1.2839775377980072,0,0.012313988095238095
10045,1.300712200395104,0,0.012313988095238095
10046,1.317441716067516,0,0.012313988095238095
10047,1.3341658184931418,0,0.012313988095238095
10048,1.3508842763895959,0,0.012313988095238095
10049,1.2322992293499215,2,0.012276785714285714
10050,1.2487306084210112,0,0.012276785714285714
10051,1.2652506644818435,0,0.012276785714285714
10052,1.2818246573663838,0,0.012276785714285714
10053,1.29843307308839,0,0.012276785714285714
10054,1.3150640570282162,0,0.012276785714285714
10055,1.3317099565519763,0,0.012276785714285714
10056,1.2808953198598079,1,0.012258184523809524
10057,1.297580693645401,0,0.012258184523809524
10058,1.3142699715089343,0,0.012258184523809524
10059,1.330961142265458,0,0.012258184523809524
10060,1.347652624052965,0,0.012258184523809524
10061,1.364343805912939,0,0.012258184523809524
10062,1.3810330476395494,0,0.012258184523809524
10063,1.3977194855297383,0,0.012258184523809524
10064,1.347111527660191,1,0.012258184523809524
10065,1.2959398289737847,1,0.012220982142857143
10066,1.244788413247405,1,0.012183779761904762
10067,1.261536126102088,0,0.012183779761904762
10068,1.27827999976439,0,0.012183779761904762
10069,1.2950196360228736,0,0.012183779761904762
10070,1.3117546460355096,0,0.012183779761904762
10071,1.3284846589011914,0,0.012183779761904762
10072,1.3452093166193428,0,0.012183779761904762
10073,1.3619282700829958,0,0.012183779761904762
