time,avgSpeed,flow,avgDensity,carsNum
10001,5.047574680818161,0,0.002232142857142857,25
10002,4.831961156006146,1,0.0020833333333333333,25
10003,5.139906466280739,0,0.0020833333333333333,25
10004,5.37523672356167,0,0.002027529761904762,25
10005,4.500301395053356,3,0.001990327380952381,25
10006,4.411887846968397,1,0.001990327380952381,25
10007,4.768925965420009,0,0.0020833333333333333,25
10008,5.077474641797982,0,0.0020833333333333333,25
10009,5.433419839923656,0,0.002139136904761905,25
10010,5.26500600726865,1,0.002027529761904762,25
10011,5.5601365267180975,0,0.0020833333333333333,25
10012,5.4747185595764964,1,0.0021019345238095237,25
10013,4.228235516701784,4,0.002176339285714286,25
10014,4.19348254654635,1,0.0022507440476190474,25
10015,4.406345695657318,0,0.002139136904761905,25
10016,4.714591954655197,0,0.002139136904761905,25
10017,4.938404743073177,0,0.002064732142857143,25
10018,4.842604978707457,1,0.002027529761904762,25
10019,4.80679112203254,1,0.002120535714285714,25
10020,4.730284059683267,1,0.002139136904761905,25
10021,5.039296560133965,0,0.002139136904761905,25
10022,5.347808832668511,0,0.002139136904761905,25
10023,5.5958037180040945,0,0.0020833333333333333,25
10024,5.903130191065782,0,0.0020833333333333333,25
10025,4.969557377009775,3,0.002027529761904762,25
10026,4.873807601336339,1,0.0020833333333333333,25
10027,4.006009710501051,3,0.0020833333333333333,25
10028,3.911678067945166,1,0.002120535714285714,25
10029,4.209245184284534,0,0.002120535714285714,25
10030,4.234709740330149,1,0.00234375,25
10031,4.163692751549447,1,0.0023995535714285716,25
10032,4.472638517546355,0,0.0023995535714285716,25
10033,4.7515136033368215,0,0.0023995535714285716,25
10034,4.96154576771765,0,0.0022879464285714287,25
10035,4.937152385594707,1,0.00234375,25
10036,5.161059267179663,0,0.0022507440476190474,25
10037,5.384743664301007,0,0.002176339285714286,25
10038,4.50487920889686,3,0.0022879464285714287,25
10039,4.445965919760235,1,0.0023251488095238095,25
10040,4.742918157077053,0,0.0023251488095238095,25
10041,5.042011779984401,0,0.0023251488095238095,25
10042,5.262033931903302,0,0.0022507440476190474,25
10043,5.22690806612091,1,0.00234375,25
10044,5.550678692878489,0,0.002418154761904762,25
10045,5.457463680922543,1,0.0023995535714285716,25
10046,4.111461269300192,4,0.002194940476190476,25
10047,3.9007318312374752,1,0.002027529761904762,25
10048,4.181101091003008,0,0.002027529761904762,25
10049,4.5117122227153414,0,0.002139136904761905,25
10050,4.834799393843997,0,0.002194940476190476,25
10051,4.743931070502821,1,0.002232142857142857,25
10052,4.574165238325677,1,0.002194940476190476,25
10053,4.377907729895411,1,0.0020833333333333333,25
10054,4.654238077763303,0,0.0020833333333333333,25
10055,4.938705871050063,0,0.0020833333333333333,25
10056,5.229995038923627,0,0.0020833333333333333,25
10057,5.567194765180013,0,0.0021577380952380954,25
10058,4.763683233786743,3,0.0022135416666666666,25
10059,4.731509253881139,1,0.0022507440476190474,25
10060,3.8066070610687435,3,0.0021577380952380954,25
10061,3.5736761606325866,1,0.0020089285714285712,25
10062,3.9190502162791656,0,0.0020833333333333333,25
10063,3.9565834728706992,1,0.0022879464285714287,25
10064,4.337996803203838,0,0.00234375,25
10065,4.515051684941249,0,0.002194940476190476,25
10066,4.379905141895876,1,0.0020833333333333333,25
10067,4.580953065901018,0,0.0019717261904761904,25
10068,4.486390394100467,1,0.0020089285714285712,25
10069,4.782958127333476,0,0.0020089285714285712,25
10070,5.07884828074962,0,0.0020089285714285712,25
10071,4.591985979278793,2,0.001990327380952381,25
10072,4.497689450816882,1,0.002027529761904762,25
10073,4.855131623370359,0,0.002139136904761905,25
10074,5.164197477966672,0,0.002139136904761905,25
10075,5.472739341057771,0,0.002139136904761905,25
10076,5.7806766527456,0,0.002139136904761905,25
10077,6.039963021835663,0,0.002139136904761905,25
10078,5.569218807397057,2,0.002120535714285714,25
10079,4.701586618763517,3,0.002120535714285714,25
10080,4.618222249320327,1,0.002120535714285714,25
10081,4.818925967100503,0,0.0020089285714285712,25
10082,5.1151345894131115,0,0.0020089285714285712,25
10083,5.08639100693845,1,0.0021577380952380954,25
10084,5.108922860993509,1,0.0022879464285714287,25
10085,5.4402543753952095,0,0.0022879464285714287,25
10086,4.824636146362601,2,0.0021577380952380954,25
10087,5.133101252978584,0,0.0021577380952380954,25
10088,4.951034528450018,1,0.0020461309523809525,25
10089,5.2471130909537615,0,0.0020461309523809525,25
10090,5.5425780891143335,0,0.0020461309523809525,25
10091,4.66272541873156,3,0.002027529761904762,25
10092,4.567220997838505,1,0.0020089285714285712,25
10093,3.694888135358082,3,0.0020461309523809525,25
10094,3.5914677021526784,1,0.0020461309523809525,25
10095,3.9334186922290906,0,0.002120535714285714,25
10096,3.896660483805221,1,0.002194940476190476,25
10097,4.186727075913155,0,0.002194940476190476,25
10098,4.538774681878946,0,0.0022879464285714287,25
10099,4.394530056615552,1,0.002232142857142857,25
10100,4.631153273826853,0,0.0021577380952380954,25
10101,4.512224331433732,1,0.002120535714285714,25
10102,4.821206086918097,0,0.002120535714285714,25
10103,5.177858633150361,0,0.002194940476190476,25
10104,4.618718913492597,2,0.002120535714285714,25
10105,4.536337702471815,1,0.002064732142857143,25
10106,4.761769962377868,0,0.001990327380952381,25
10107,5.058795810581534,0,0.001990327380952381,25
10108,5.355341252299078,0,0.001990327380952381,25
10109,5.699347053310987,0,0.0020461309523809525,25
10110,6.006724374434491,0,0.0020461309523809525,25
10111,5.4581704254051076,2,0.001990327380952381,25
10112,4.579897615659326,3,0.001990327380952381,25
10113,4.484728770392658,1,0.0020089285714285712,25
10114,4.781300110817686,0,0.0020089285714285712,25
10115,5.0772466035365476,0,0.0020089285714285712,25
10116,5.041632648109531,1,0.002064732142857143,25
10117,5.006079965685502,1,0.002176339285714286,25
10118,5.242309743126935,0,0.0021019345238095237,25
10119,4.766516502971019,2,0.0020461309523809525,25
10120,4.9896167457631835,0,0.0019717261904761904,25
10121,4.892780160948621,1,0.0019717261904761904,25
10122,5.187781813236816,0,0.0019717261904761904,25
10123,5.482062448082861,0,0.0019717261904761904,25
10124,4.605357636362761,3,0.0019717261904761904,25
10125,4.509919631396279,1,0.001953125,25
10126,4.023030787213887,2,0.0019345238095238096,25
10127,3.9285892234581645,1,0.0019345238095238096,25
10128,4.2740732254955836,0,0.001990327380952381,25
10129,4.191534115512101,1,0.001990327380952381,25
10130,4.4170196435659195,0,0.0019345238095238096,25
10131,4.381409805850703,1,0.001990327380952381,25
10132,4.295449703647344,1,0.002027529761904762,25
10133,4.602922982300908,0,0.002027529761904762,25
10134,4.423017936729109,1,0.001915922619047619,25
10135,4.719365848020376,0,0.001915922619047619,25
10136,5.0154783483744145,0,0.001915922619047619,25
10137,4.587835845463238,2,0.001990327380952381,25
10138,4.552781882605022,1,0.0020833333333333333,25
10139,4.873655440157838,0,0.0020833333333333333,25
10140,5.1221099818845754,0,0.002027529761904762,25
10141,5.322081327151949,0,0.001915922619047619,25
10142,5.617376745716341,0,0.001915922619047619,25
10143,5.971899713715803,0,0.0020089285714285712,25
10144,5.494221498258117,2,0.0020461309523809525,25
10145,4.61476917301885,3,0.002139136904761905,25
10146,4.424043741218115,1,0.0020461309523809525,25
10147,4.711465195861049,0,0.0020461309523809525,25
