time,avgSpeed,flow,avgDensity
10001,0.8922572339188626,1,0.013430059523809525
10002,0.9033920335029391,0,0.013430059523809525
10003,0.9145234472570947,0,0.013430059523809525
10004,0.9256509304195323,0,0.013430059523809525
10005,0.9367743491672303,0,0.013430059523809525
10006,0.9478935900919115,0,0.013430059523809525
10007,0.9590084908744567,0,0.013430059523809525
10008,0.9701189059545166,0,0.013430059523809525
10009,0.9812246853059696,0,0.013430059523809525
10010,0.9923256741719747,0,0.013430059523809525
10011,1.0034217127774283,0,0.013430059523809525
10012,1.014512630811841,0,0.013430059523809525
10013,1.0255988278712957,0,0.013430059523809525
10014,1.0366795925734476,0,0.013430059523809525
10015,1.0477547430014829,0,0.013430059523809525
10016,1.058824090390435,0,0.013430059523809525
10017,1.0102363655124036,1,0.013430059523809525
10018,1.021314838916654,0,0.013430059523809525
10019,1.0323873751813017,0,0.013430059523809525
10020,1.0434537911229975,0,0.013430059523809525
10021,1.054513847724516,0,0.013430059523809525
10022,1.0655673090479034,0,0.013430059523809525
10023,1.0766139305808833,0,0.013430059523809525
10024,1.0285456598003748,1,0.013448660714285715
10025,1.0396263754559698,0,0.013448660714285715
10026,1.050701655675454,0,0.013448660714285715
10027,1.0021203482005585,1,0.013448660714285715
10028,1.0132056438490786,0,0.013448660714285715
10029,1.0242855150191852,0,0.013448660714285715
10030,1.035359792680004,0,0.013448660714285715
10031,1.0464283019189935,0,0.013448660714285715
10032,1.0574908615668785,0,0.013448660714285715
10033,1.068547283786498,0,0.013448660714285715
10034,1.0795973736212572,0,0.013448660714285715
10035,1.0309898553761132,1,0.013411458333333333
10036,1.0420479928540016,0,0.013411458333333333
10037,1.053099643604911,0,0.013411458333333333
10038,1.0044935771696168,1,0.013467261904761905
10039,1.0155529550906424,0,0.013467261904761905
10040,1.0266056454122028,0,0.013467261904761905
10041,1.0376514144423574,0,0.013467261904761905
10042,0.9891348455589971,1,0.013430059523809525
10043,0.9405361366706845,1,0.013448660714285715
10044,0.9516021773131842,0,0.013448660714285715
10045,0.9626612123224058,0,0.013448660714285715
10046,0.9737129273394461,0,0.013448660714285715
10047,0.925217585620409,1,0.013485863095238096
10048,0.9362748342459284,0,0.013485863095238096
10049,0.9473241895870043,0,0.013485863095238096
10050,0.9583652534904162,0,0.013485863095238096
10051,0.9693975979662961,0,0.013485863095238096
10052,0.9804207616846632,0,0.013485863095238096
10053,0.9914342459694477,0,0.013485863095238096
10054,1.0024375102017258,0,0.013485863095238096
10055,0.9538390256390205,1,0.013523065476190477
10056,0.9648968464102996,0,0.013523065476190477
10057,0.9759468313303393,0,0.013523065476190477
10058,0.986988605425192,0,0.013523065476190477
10059,0.9980217708857022,0,0.013523065476190477
10060,1.0090458563931812,0,0.013523065476190477
10061,1.0200603694385861,0,0.013523065476190477
10062,1.0310647731470415,0,0.013523065476190477
10063,0.982765500529209,1,0.013485863095238096
10064,0.9338008445014042,1,0.013485863095238096
10065,0.9444913565924485,0,0.013485863095238096
10066,0.8358706673170597,2,0.013485863095238096
10067,0.8465847312372388,0,0.013485863095238096
10068,0.7991349178389273,1,0.013467261904761905
10069,0.809944963890953,0,0.013467261904761905
10070,0.8207517971540702,0,0.013467261904761905
10071,0.8315553473467201,0,0.013467261904761905
10072,0.8423555507179419,0,0.013467261904761905
10073,0.8532041933080278,0,0.013467261904761905
10074,0.8641047548988304,0,0.013467261904761905
10075,0.8750428864796902,0,0.013467261904761905
10076,0.8860087619842106,0,0.013467261904761905
10077,0.896995412642645,0,0.013467261904761905
10078,0.9079977492474814,0,0.013467261904761905
10079,0.9190119605113031,0,0.013467261904761905
10080,0.9300351284357975,0,0.013467261904761905
10081,0.9410649744477996,0,0.013467261904761905
10082,0.9520996872175944,0,0.013467261904761905
10083,0.9631378030813127,0,0.013467261904761905
10084,0.9741781212479597,0,0.013467261904761905
10085,0.9824121666107363,0,0.013467261904761905
10086,0.9931558097728374,0,0.013467261904761905
10087,1.0038946769480865,0,0.013467261904761905
10088,1.0146286627102652,0,0.013467261904761905
10089,0.9664540553368579,1,0.013523065476190477
10090,0.9772824391182475,0,0.013523065476190477
10091,0.9881872145530695,0,0.013523065476190477
10092,0.9394922397574023,1,0.013541666666666667
10093,0.950127871597939,0,0.013541666666666667
10094,0.9607818527836881,0,0.013541666666666667
10095,0.9714477382172713,0,0.013541666666666667
10096,0.9240188699162128,1,0.013541666666666667
10097,0.9347161780637531,0,0.013541666666666667
10098,0.945416393613181,0,0.013541666666666667
10099,0.9561179341685726,0,0.013541666666666667
10100,0.9071738608173469,1,0.013578869047619048
10101,0.9178959805703175,0,0.013578869047619048
10102,0.8105668760280373,2,0.013523065476190477
10103,0.7616838817761159,1,0.013541666666666667
10104,0.7724634400223843,0,0.013541666666666667
10105,0.7236259854993471,1,0.013560267857142858
10106,0.7344241088527032,0,0.013560267857142858
10107,0.7452212770442774,0,0.013560267857142858
10108,0.7560171883983392,0,0.013560267857142858
10109,0.7668121321298077,0,0.013560267857142858
10110,0.7776053401311487,0,0.013560267857142858
10111,0.7883966015696632,0,0.013560267857142858
10112,0.7991857230616828,0,0.013560267857142858
10113,0.8099725255211309,0,0.013560267857142858
10114,0.8207568416221193,0,0.013560267857142858
10115,0.8315385137388618,0,0.013560267857142858
10116,0.8423173922600828,0,0.013560267857142858
10117,0.8530933341997924,0,0.013560267857142858
10118,0.8042232654210936,1,0.013578869047619048
10119,0.8150142428278215,0,0.013578869047619048
10120,0.8258023614999831,0,0.013578869047619048
10121,0.8365875146810805,0,0.013578869047619048
10122,0.8473695852753345,0,0.013578869047619048
10123,0.8581484824442508,0,0.013578869047619048
10124,0.8689240720578899,0,0.013578869047619048
10125,0.8796962422165061,0,0.013578869047619048
10126,0.8904648819455562,0,0.013578869047619048
10127,0.9012298809121393,0,0.013578869047619048
10128,0.7927007261080785,2,0.013616071428571429
10129,0.8035046675541676,0,0.013616071428571429
10130,0.8143056170845947,0,0.013616071428571429
10131,0.825103471154467,0,0.013616071428571429
10132,0.835898127351813,0,0.013616071428571429
10133,0.846689484846092,0,0.013616071428571429
10134,0.7978339709032793,1,0.01363467261904762
10135,0.808639746833325,0,0.01363467261904762
10136,0.8194423964109436,0,0.01363467261904762
10137,0.83024237981598,0,0.01363467261904762
10138,0.8410390973743402,0,0.01363467261904762
10139,0.8518324564928068,0,0.01363467261904762
10140,0.8029713003967861,1,0.01363467261904762
10141,0.7540653030824569,1,0.013597470238095238
10142,0.7648371869730795,0,0.013597470238095238
10143,0.775613193344372,0,0.013597470238095238
10144,0.7863919324458666,0,0.013597470238095238
10145,0.7971733273462283,0,0.013597470238095238
10146,0.8079555742963042,0,0.013597470238095238
10147,0.8187385506636153,0,0.013597470238095238
10148,0.829521189939395,0,0.013597470238095238
10149,0.7806576777941416,1,0.013616071428571429
10150,0.7914592591556734,0,0.013616071428571429
10151,0.8022597858746553,0,0.013616071428571429
10152,0.8130597030625967,0,0.013616071428571429
10153,0.8238580454397441,0,0.013616071428571429
10154,0.8346545646893303,0,0.013616071428571429
10155,0.8454490538847673,0,0.013616071428571429
10156,0.8562413140350413,0,0.013616071428571429
10157,0.867031975346265,0,0.013616071428571429
10158,0.8778200924164811,0,0.013616071428571429
10159,0.8886055032981574,0,0.013616071428571429
10160,0.8993880537620629,0,0.013616071428571429
10161,0.8505165371899872,1,0.013616071428571429
10162,0.8613142564066524,0,0.013616071428571429
10163,0.8721091642499125,0,0.013616071428571429
10164,0.882901145789713,0,0.013616071428571429
10165,0.893690075878864,0,0.013616071428571429
10166,0.9044758556574416,0,0.013616071428571429
10167,0.8556097663572442,1,0.013616071428571429
10168,0.8664127207805971,0,0.013616071428571429
10169,0.877212732288215,0,0.013616071428571429
10170,0.8880097070314971,0,0.013616071428571429
10171,0.8988035387152722,0,0.013616071428571429
10172,0.9095941454512394,0,0.013616071428571429
10173,0.9203814004332747,0,0.013616071428571429
10174,0.9311651976489033,0,0.013616071428571429
10175,0.9419454307357906,0,0.013616071428571429
10176,0.9527219928361073,0,0.013616071428571429
10177,0.9634947764663991,0,0.013616071428571429
10178,0.9742636734008026,0,0.013616071428571429
10179,0.9850285745657662,0,0.013616071428571429
10180,0.9957893699447359,0,0.013616071428571429
10181,1.006545948491472,0,0.013616071428571429
10182,1.0172981980508708,0,0.013616071428571429
10183,0.9683949367075025,1,0.013578869047619048
10184,0.9791602429400493,0,0.013578869047619048
10185,0.9899213928769767,0,0.013578869047619048
10186,1.0006784439022611,0,0.013578869047619048
10187,1.011431147891008,0,0.013578869047619048
10188,1.022179394530369,0,0.013578869047619048
10189,1.0329230720870806,0,0.013578869047619048
10190,0.9840110086821428,1,0.013560267857142858
10191,0.9947665352590914,0,0.013560267857142858
10192,1.0055176424222791,0,0.013560267857142858
10193,0.9566131421528644,1,0.013578869047619048
10194,0.9673764019967338,0,0.013578869047619048
10195,0.9781353858120126,0,0.013578869047619048
10196,0.9888906457574911,0,0.013578869047619048
10197,0.9996414630471463,0,0.013578869047619048
10198,1.0103877288621887,0,0.013578869047619048
10199,1.021129332756277,0,0.013578869047619048
10200,1.0318661626242804,0,0.013578869047619048
10201,0.9829470629658088,1,0.01363467261904762
10202,0.9936953299267707,0,0.01363467261904762
10203,1.0044389547567067,0,0.01363467261904762
10204,0.955526797127304,1,0.013597470238095238
10205,0.9662821763967522,0,0.013597470238095238
10206,0.977033068237729,0,0.013597470238095238
10207,0.9877793764221453,0,0.013597470238095238
10208,0.938870011849775,1,0.013616071428571429
10209,0.8900072423436608,1,0.01363467261904762
10210,0.9007821698385758,0,0.01363467261904762
10211,0.911553070392352,0,0.01363467261904762
10212,0.922319838730745,0,0.01363467261904762
10213,0.8734312946854524,1,0.01363467261904762
10214,0.8842108039174795,0,0.01363467261904762
10215,0.8949863327092602,0,0.01363467261904762
10216,0.9057578067794388,0,0.01363467261904762
10217,0.916525103888938,0,0.01363467261904762
10218,0.9272881150823836,0,0.01363467261904762
10219,0.9380467292892721,0,0.01363467261904762
10220,0.9488008332497926,0,0.01363467261904762
10221,0.8998992697318219,1,0.01363467261904762
10222,0.9106713719597258,0,0.01363467261904762
10223,0.9214393886903942,0,0.01363467261904762
10224,0.9322032194365184,0,0.01363467261904762
10225,0.9429627620341581,0,0.01363467261904762
10226,0.9537179126058234,0,0.01363467261904762
10227,0.9644685655226635,0,0.01363467261904762
10228,0.9752146133655956,0,0.01363467261904762
10229,0.985955946885184,0,0.01363467261904762
10230,0.937049169201764,1,0.01363467261904762
10231,0.9478014964445693,0,0.01363467261904762
10232,0.8392537813238238,2,0.01370907738095238
10233,0.8500397283083722,0,0.01370907738095238
