avgSpeed,avgFlow,avgDensity
0.41883027412934515,0.0775,0.012595223214286902
0.3975593443092648,0.0739,0.01312741629464085
0.4619086148372672,0.0858,0.012225301339285117
1.8523371546328864,0.344,0.01279727120535601
0.9439416644691367,0.1804,0.012936876860117028
0.032428228315053556,0.0062,0.013458457961311834
0.6230176234902345,0.1194,0.013061413690474692
0.2934532590063634,0.0565,0.012822499999998746
1.1583481758833847,0.2227,0.013141290922618749
3.297704901927953,0.629,0.013010312499999531
1.3544726733959656,0.2585,0.013059194568451624
0.4176464964171629,0.0801,0.013082632068450433
0.38169422829060107,0.074,0.012747903645832673
0.4861192710365855,0.0929,0.012990210193450204
4.895817953806722,0.0901,0.0012623976934523816
4.90652070404295,0.0903,0.0012444531250000491
4.896312490155074,0.09,0.0012474423363095458
4.897738915625481,0.09,0.0012621056547619512
4.9002558922008435,0.0902,0.0012565476190476148
4.892273381828118,0.0899,0.0012418377976190728
0.8825653000504206,0.0162,0.0013366610863095316
4.8960630053347405,0.0899,0.001245431547619062
4.896151112454863,0.0897,0.0012532831101190942
4.9008311592412905,0.0898,0.001256452752976235
0.29040064952368005,0.0577,0.013303517485121572
2.3790485832425823,0.4676,0.01358652715773892
0.323200491224501,0.064,0.01406443266368783
2.2667129793000615,0.4471,0.013251106770833845
0.18388934484560865,0.0366,0.013316227678573768
0.36431001677065006,0.0725,0.013188692336311782
1.0873992108649664,0.2144,0.013601733630952578
0.3010423250050303,0.0597,0.013492096354167519
0.23394991863487508,0.0464,0.013439358258930275
0.08174108815107436,0.0164,0.01357688802083434
0.4134912336507791,0.0843,0.013694523809523448
0.2650326017808164,0.0541,0.013650465029762273
0.4103795550352863,0.0836,0.013847245163689133
0.6372614476541405,0.1298,0.013771783854165935
0.33267989673033044,0.0676,0.013784071800594194
1.5757921382925721,0.3227,0.014066396949402397
0.22306439699624853,0.0457,0.01409162574404543
0.28514866245114173,0.0589,0.014039436383925895
0.24221472882350367,0.0495,0.013502200520835117
0.6155453024445171,0.1253,0.013959711681545792
0.10551484715498088,0.0222,0.01492901599702397
0.5478089980005305,0.115,0.014225554315476754
0.5314095665389623,0.1115,0.014705900297619675
0.19686532335226795,0.0418,0.014813573288690332
0.25995405066258087,0.0548,0.014733147321429533
0.1043624859282856,0.0218,0.014487890625000293
1.1345324149894198,0.2394,0.014150814732142863
0.36190750590206905,0.0759,0.014270496651785947
0.1446326888460887,0.0306,0.014284326636905703
0.5768543570590068,0.1209,0.014897323288690492
0.46264961471556554,0.1005,0.014768694196429245
0.2282692216332994,0.0496,0.015086300223213481
1.2867426994594546,0.2767,0.014613004092262101
0.15766053730789364,0.0343,0.014811019345238338
0.22405039619843684,0.0486,0.01514908668155052
0.6811191104826972,0.148,0.01469004278273905
0.16316309626868528,0.0354,0.015039492187499235
0.3505154043617751,0.0765,0.014565563616070622
0.47237502774474316,0.1021,0.014517483258928326
0.4376711639263031,0.0948,0.014200783110119368
0.2011622289793064,0.045,0.0156733165922615
0.06654961354263109,0.0149,0.015738417038689324
0.2074232312201512,0.0464,0.015519921875001359
0.11588038171006901,0.0259,0.01488461867559541
0.8476958928801096,0.1883,0.014847496279762194
0.5711797154215502,0.127,0.015165351562501579
0.47471360204851343,0.1058,0.014943039434523714
0.09799492075935468,0.0217,0.015231700148812451
0.32544878659728566,0.0723,0.015538936011905912
0.11141726091724329,0.025,0.015204386160717596
0.23394279169951315,0.0542,0.015445200892858852
0.3924855602417184,0.0904,0.01580217075892708
0.26598286044265745,0.061,0.015113500744047801
0.0911278438215725,0.021,0.015605046502976472
0.3731675821728895,0.0855,0.015659583333332533
0.139635668736887,0.0322,0.01571736607142748
0.5745329806615395,0.1315,0.01565842633928519
0.09592944230399822,0.0221,0.015646610863094886
0.4358699496021464,0.0995,0.015860286458331017
0.22567006356364705,0.0519,0.01610430431547373
0.22760776276559264,0.0534,0.01580590959821254
0.061388562635544236,0.0145,0.01600127232142575
0.45911495204366165,0.1084,0.015515993303572168
0.4968824252352192,0.1165,0.015932167038687987
0.2923911344657599,0.0691,0.01573550967261804
0.07385035990488394,0.0176,0.016285299479165922
0.1868091979473693,0.044,0.01618502604166684
0.6339202262514531,0.1488,0.016303312872022968
0.17554453972249265,0.0415,0.016153039434521912
0.33627372032499336,0.079,0.016189960937499616
0.09305656168043216,0.0228,0.016477118675593545
0.3943319875333421,0.095,0.016111558779760376
0.13667714252886923,0.0333,0.01617392113095203
0.3316059792707653,0.0801,0.01667653645833513
0.6148249473473409,0.1487,0.016213796502975646
0.14258122285722483,0.0344,0.015872942708331
0.6741489020568389,0.1632,0.016896711309525067
0.1271594979014574,0.0311,0.016089748883925708
0.3184583389368184,0.0772,0.016907187500000437
0.1180602547037644,0.0287,0.016416966145832157
0.058961666005517194,0.0146,0.016699477306549606
0.10825515184145522,0.0269,0.016908080357143855
0.3609048758037139,0.0897,0.016914071800596432
0.3104466044050802,0.077,0.017076609002977246
0.12727641386271527,0.0319,0.016856354166667774
0.4433274015156112,0.1096,0.016142890624997935
0.18910355759385827,0.047,0.01676138206845417
0.357561954334237,0.0886,0.01653175223214058
0.2707700869707321,0.0673,0.01663058221726394
0.360474327848565,0.0894,0.01686122767857261
0.21752144361957648,0.0553,0.01757670758928575
0.4021588143757005,0.1022,0.017420978422620217
0.936804627056988,0.2366,0.01757873325892846
0.36304770505801404,0.0924,0.01731755580357315
0.12168379643036632,0.031,0.016975059523810017
0.17263927068245316,0.0441,0.016900053943453702
0.1451279009820566,0.037,0.01719675409226549
0.49962711404433957,0.1263,0.01725252790178852
0.31205350456729847,0.0793,0.01715770833333591
0.5536990051005043,0.1402,0.016850894717262428
4.89463784311668,0.1197,0.001650507812499972
4.8821613795552725,0.1194,0.001680219494047616
4.885981599947999,0.1194,0.0016718694196428373
4.880191482370005,0.1193,0.0016705654761904807
4.897870994845372,0.12,0.0016790197172618687
4.89200550683851,0.1197,0.0016562462797619008
4.890959733925337,0.1196,0.0016476209077380584
0.9318451260504309,0.0229,0.0017394103422618042
4.873895759096484,0.1192,0.0016736421130952284
4.882315645455635,0.1194,0.0016676897321428118
0.39030481680238316,0.1013,0.017460117187501
0.10640027165760521,0.0279,0.01700975074404791
0.11903026370603663,0.0312,0.017901893601187754
0.47994310059138523,0.1247,0.01757472098214297
0.5919502701577846,0.1536,0.017328288690478356
0.3042367871369002,0.0792,0.017519443824405748
0.5698096561572281,0.1483,0.01737437500000185
0.07173344113246727,0.0187,0.017858770461306742
0.6241642291468091,0.1627,0.017992008928568767
0.02938967094653399,0.0076,0.017590589657737975
0.3021362173718646,0.0807,0.018185150669641877
0.39516829339192633,0.1053,0.018382433035712034
0.15558324242444074,0.0416,0.017987738095234282
0.09613121932947433,0.0257,0.01784128534225965
0.32053632211308536,0.0853,0.01752222470238174
0.17841039412759854,0.0473,0.0185358407738112
0.40528996276662455,0.1079,0.017874854910711484
0.238792954599627,0.0637,0.018027114955353942
0.04549091246000546,0.0123,0.01800167596725808
0.15127141410579625,0.0404,0.01836413876487844
4.874533277447445,0.1492,0.002090236235119098
4.876413871015257,0.1491,0.0021033351934524164
4.883672608380509,0.1494,0.00208282552083326
4.883226323358242,0.1492,0.0020798586309523277
4.875440066767125,0.1492,0.002065109747023803
4.876553581403872,0.1492,0.0020805729166666832
0.8298081565162242,0.0255,0.001984064360118958
4.865757791510904,0.1488,0.002115401785714293
4.870396509903314,0.1491,0.002087393973214293
4.878386135021339,0.1495,0.0021000725446428687
4.854353320094772,0.1783,0.0025206826636904284
4.8715677502125345,0.1787,0.0024965848214285793
4.857387195957356,0.1784,0.0024924274553571003
4.867675378121576,0.1787,0.002501250000000025
4.85192899576877,0.178,0.002492395833333371
4.859559148581377,0.1788,0.002523498883928591
4.867830180028125,0.1788,0.002505347842261947
4.862330118914053,0.1783,0.0025040941220238542
4.86145416933648,0.1785,0.002500976562500011
4.856007166193744,0.1783,0.0025296540178571755
1.521106865542346,0.0657,0.0029949925595235127
4.849261503387475,0.2076,0.002923833705357191
4.84774033004159,0.2079,0.002945219494047645
1.750946229016547,0.076,0.002833588169643161
4.865350910539208,0.2083,0.0029045089285714577
4.838198952643394,0.2071,0.0029428422619047186
4.759573302535871,0.2039,0.0029510323660713947
2.3440068064247224,0.1012,0.0028867633928572056
1.545028117040096,0.0667,0.0029596763392857246
3.4639618675408026,0.1495,0.0029388095238093623
4.8311109773145455,0.2368,0.003291264880952375
0.49273217541815445,0.0244,0.0032593843005948612
4.7340381675028524,0.2323,0.003376043526785615
4.834173020049401,0.237,0.003325654761904768
4.836721033590738,0.2371,0.003339029017857136
4.3825843702360805,0.2153,0.0033808872767856365
2.3646821862292016,0.116,0.0033359468005953125
4.84262146064932,0.2371,0.0033982607886904204
4.8402033338932196,0.2368,0.003329912574404813
4.8349616070100225,0.237,0.0033061532738094803
4.832300416478506,0.2663,0.0037810900297617885
4.822047408139587,0.266,0.0037583035714286502
2.0598509382405665,0.1145,0.0038000576636907702
4.2183861898448916,0.233,0.0038410267857142215
4.82598967880475,0.2659,0.0037517875744049055
0.5927767158744668,0.033,0.004015388764880664
4.176392747610095,0.2307,0.0037394233630954937
0.4209629946356603,0.0233,0.0037718117559527925
4.825411103586918,0.2658,0.0037584040178572672
4.826048203422575,0.2657,0.003805571056547632
4.811942284239799,0.2948,0.004212033110119184
4.804597143021967,0.2943,0.004209188988095349
4.630206432822786,0.2842,0.004240137648809536
0.9860072066162553,0.0609,0.004345954241071644
4.800801467152971,0.2939,0.004213022693452378
3.3679202817316627,0.2069,0.004310755208333193
4.815741710417068,0.2947,0.004171170014880972
4.816224582289868,0.2945,0.004155628720238106
4.822175053520105,0.2951,0.0042003087797620915
4.81366867611394,0.2945,0.0041900911458334356
4.795710190387757,0.3226,0.004618601190476146
4.802247487165397,0.3233,0.004633463541666565
1.695674422657981,0.116,0.004447234002976342
1.019433663210766,0.0694,0.0045374162946424075
0.3187749353895184,0.0218,0.004740219494048652
1.0425532442762155,0.0706,0.004608456101190379
4.095403654467656,0.2767,0.004555245535714161
4.797815920065704,0.3229,0.0046006659226188905
0.2657979571678205,0.018,0.004791197916667428
0.5425678452577918,0.037,0.004553896949404397
0.4108958120047424,0.0306,0.005005842633927911
3.398383279840678,0.2507,0.005006404389880754
1.9727141215857156,0.1458,0.005101696428570755
2.183874914052576,0.1608,0.005183275669643017
0.9991474558503358,0.0739,0.0049528459821424125
2.7842807598322303,0.2065,0.005036759672618737
4.746233867449223,0.3488,0.00503247209821416
4.784567099817562,0.3514,0.005040325520833176
4.670426135651493,0.3433,0.005063716517856999
1.2441435868650432,0.0931,0.005034523809523149
1.7274164231829197,0.1384,0.005454293154761228
0.696622214715965,0.056,0.005422890624999585
4.76933288178752,0.3796,0.005419784226190602
4.246507995468138,0.3389,0.005457578125000015
3.5641837698812675,0.2849,0.005493113839285482
2.607857933617403,0.2086,0.00557100818452325
4.767615804595953,0.3792,0.005448301711309663
4.7649202274113955,0.3789,0.005438537946428425
2.2445510047758597,0.1804,0.005390265997023837
4.766118293936243,0.3789,0.00545416480654757
2.7263488786175984,0.2347,0.005724800967262305
0.6668380476569086,0.0579,0.005838753720238351
1.615335203166417,0.1394,0.006040381324404634
2.664891719376752,0.2301,0.005869616815476326
4.054072019937148,0.3481,0.005944575892856932
1.90104599740578,0.1641,0.005816037946428828
0.7420896959530038,0.0642,0.005905861235118753
4.744061816313639,0.4065,0.005898658854166694
2.354439830105065,0.2025,0.005935807291666296
0.6656223002956361,0.0578,0.005870366443452238
3.9255416308269937,0.3619,0.00628770089285723
4.753318033156979,0.4363,0.006268783482142762
0.4895981642042313,0.0457,0.006454122023808722
0.25571416244842005,0.0239,0.006479879092261275
2.544628598422444,0.2352,0.006478389136904494
3.200319578094045,0.2955,0.006209609375000051
0.33011524796966535,0.0308,0.0062922154017860015
4.025243929123312,0.3711,0.006202533482142785
1.1368071493019933,0.1053,0.006243191964286504
2.1839084644933067,0.2023,0.006256822916667025
1.5530405280616508,0.1535,0.006799402901786125
0.30983124731450534,0.0305,0.006812570684523881
4.225940175519736,0.4148,0.0067639787946427304
1.5057861216626864,0.1489,0.006676333705357831
1.6980452719712325,0.1685,0.006703467261905675
3.633343539065938,0.3575,0.006688355654761968
0.5034579414556408,0.0497,0.006524689360118335
0.510971226040639,0.051,0.006679246651787018
0.9270913178491386,0.0913,0.006665636160714995
0.10392131180121623,0.0103,0.006881597842261401
1.1931625172250684,0.1253,0.007241311383928912
1.9253556414194903,0.2023,0.00730335007440491
4.702019180568965,0.489,0.0071585453869046035
0.506150941458836,0.0531,0.006874968377975827
1.3068315179324317,0.1372,0.00704562872023805
0.4191411364447011,0.0441,0.007033776041666135
0.5854400022354972,0.0619,0.0072600930059527145
4.586184300181046,0.4778,0.007088928571428232
3.81194295707545,0.3981,0.007120920758928315
1.324499531199182,0.1392,0.00703305245535668
0.8879317564054616,0.099,0.007446335565476315
1.2420154274635953,0.138,0.007460518973214218
3.8079482468107004,0.4209,0.007667838541667126
0.8356575139354876,0.0929,0.007527477678571863
4.693786121507844,0.5167,0.007524510788690528
0.4864204310174041,0.0541,0.007601776413691826
1.4933728133805644,0.1664,0.007634200148810505
4.685806324157712,0.5158,0.007513197544643067
1.35179354830949,0.1504,0.0076192410714294055
1.1717741739100385,0.1306,0.007272475818452196
0.26699405231465373,0.0314,0.008131199776785385
1.0706623905954473,0.1259,0.008109590773809272
3.3335602328358704,0.3899,0.007883171502976431
0.10771406362650966,0.0129,0.008098201264880953
0.475678030216801,0.0558,0.007932176339284638
0.8666171811948025,0.1015,0.00786331473214243
4.513112966378446,0.5252,0.00795804687499987
1.1115572576469677,0.1301,0.008028424479165817
4.654403544327273,0.5408,0.007960636160713712
2.195679484776955,0.257,0.008134711681546948
