time,avgSpeed,flow,avgDensity
10001,1.062217608890815,0,0.00701264880952381
10002,1.0754540236661894,0,0.00701264880952381
10003,1.088685648859175,0,0.00701264880952381
10004,1.1019124008434271,0,0.00701264880952381
10005,1.1151341195030442,0,0.00701264880952381
10006,1.1283506783606911,0,0.00701264880952381
10007,1.1415619495355391,0,0.00701264880952381
10008,1.1547678036900357,0,0.00701264880952381
10009,1.1679681099796508,0,0.00701264880952381
10010,0.9503524073548499,2,0.006938244047619047
10011,0.9636229218714215,0,0.006938244047619047
10012,0.9768893265416717,0,0.006938244047619047
10013,0.9901516331998483,0,0.006938244047619047
10014,1.0034096736207312,0,0.006938244047619047
10015,1.01666333750192,0,0.006938244047619047
10016,1.0299125129123166,0,0.006938244047619047
10017,1.0431570862484205,0,0.006938244047619047
10018,1.0563969421912909,0,0.006938244047619047
10019,1.0696319636640093,0,0.006938244047619047
10020,1.0828620317894813,0,0.006938244047619047
10021,1.0960870258484239,0,0.006938244047619047
10022,1.1093068232373813,0,0.006938244047619047
10023,1.1225212859467126,0,0.006938244047619047
10024,1.135730307025055,0,0.006938244047619047
10025,1.1489337560548987,0,0.006938244047619047
10026,1.1621315007315014,0,0.006938244047619047
10027,1.1753234068042258,0,0.006938244047619047
10028,1.1885093380183709,0,0.006938244047619047
10029,1.0865818281436348,1,0.006956845238095238
10030,1.099795822215743,0,0.006956845238095238
10031,0.9972110737741272,1,0.006938244047619047
10032,0.894662200077479,1,0.006975446428571429
10033,0.9077515099370794,0,0.006975446428571429
10034,0.9208705516968587,0,0.006975446428571429
10035,0.93401077383924,0,0.006975446428571429
10036,0.9471662102765748,0,0.006975446428571429
10037,0.9603326312685927,0,0.006975446428571429
10038,0.9735087372146891,0,0.006975446428571429
10039,0.9866903805819531,0,0.006975446428571429
10040,0.9998757095422711,0,0.006975446428571429
10041,1.0130632565820463,0,0.006975446428571429
10042,1.0262518360472428,0,0.006975446428571429
10043,1.0394404725791904,0,0.006975446428571429
10044,1.0526283500827969,0,0.006975446428571429
10045,0.9500215150648168,1,0.006919642857142857
10046,0.9632472691292799,0,0.006919642857142857
10047,0.9764713256104487,0,0.006919642857142857
10048,0.989693303447947,0,0.006919642857142857
10049,1.0029127975291663,0,0.006919642857142857
10050,1.0161294399937482,0,0.006919642857142857
10051,0.9135496941937793,1,0.006919642857142857
10052,0.926801045076828,0,0.006919642857142857
10053,0.940049525869515,0,0.006919642857142857
10054,0.9532948963346971,0,0.006919642857142857
10055,0.9665369032223028,0,0.006919642857142857
10056,0.9797753025899375,0,0.006919642857142857
10057,0.9930098575016393,0,0.006919642857142857
10058,1.0062403360582999,0,0.006919642857142857
10059,0.9036836371695343,1,0.006975446428571429
10060,0.9169466662229969,0,0.006975446428571429
10061,0.9302058658123535,0,0.006975446428571429
10062,0.9434610834449932,0,0.006975446428571429
10063,0.9567120754985281,0,0.006975446428571429
10064,0.969958625130779,0,0.006975446428571429
10065,0.9832005114588237,0,0.006975446428571429
10066,0.9964375085075378,0,0.006975446428571429
10067,1.0096693841553266,0,0.006975446428571429
10068,1.0228958990591994,0,0.006975446428571429
10069,1.0361168055417243,0,0.006975446428571429
10070,1.0493318464222559,0,0.006975446428571429
10071,1.0625407537741811,0,0.006975446428571429
10072,1.0757432475887594,0,0.006975446428571429
10073,1.0889390343244438,0,0.006975446428571429
10074,1.1021278053183035,0,0.006975446428571429
10075,1.1153092253260903,0,0.006975446428571429
10076,1.012690940843508,1,0.006956845238095238
10077,1.025899182569464,0,0.006956845238095238
10078,1.0390999754001269,0,0.006956845238095238
10079,1.0522929817316096,0,0.006956845238095238
10080,0.949692193388443,1,0.006975446428571429
10081,0.9629176877907452,0,0.006975446428571429
10082,0.8604217808258303,1,0.006994047619047619
10083,0.8737571144282312,0,0.006994047619047619
10084,0.8870899939005286,0,0.006994047619047619
10085,0.9004212226795116,0,0.006994047619047619
10086,0.9137498990934037,0,0.006994047619047619
10087,0.9270759337613926,0,0.006994047619047619
10088,0.9403992359009028,0,0.006994047619047619
10089,0.953719713267461,0,0.006994047619047619
10090,0.9670372720969577,0,0.006994047619047619
10091,0.9803518170500033,0,0.006994047619047619
10092,0.9936632511581054,0,0.006994047619047619
10093,1.0069714757714179,0,0.006994047619047619
10094,1.020276390507833,0,0.006994047619047619
10095,1.0335778932032058,0,0.006994047619047619
10096,1.046875879862518,0,0.006994047619047619
10097,1.060170244611797,0,0.006994047619047619
10098,1.0734608796506173,0,0.006994047619047619
10099,1.0867476752050202,0,0.006994047619047619
10100,1.1000305194806976,0,0.006994047619047619
10101,1.1133092986162823,0,0.006994047619047619
10102,1.1265838966365982,0,0.006994047619047619
10103,1.139854195405721,0,0.006994047619047619
10104,1.1531200432719064,0,0.006994047619047619
10105,1.1663831083752345,0,0.006994047619047619
10106,1.1796415940629479,0,0.006994047619047619
10107,1.192895376913266,0,0.006994047619047619
10108,1.2061443312666287,0,0.006994047619047619
10109,1.2193883291826086,0,0.006994047619047619
10110,1.2326272403960008,0,0.006994047619047619
10111,1.2458609322719378,0,0.006994047619047619
10112,1.259089269759877,0,0.006994047619047619
10113,1.2723121153462782,0,0.006994047619047619
10114,1.2855293290057968,0,0.006994047619047619
10115,1.298740768150802,0,0.006994047619047619
10116,1.3119462875789996,0,0.006994047619047619
10117,1.3251457394189412,0,0.006994047619047619
10118,1.3383389730731787,0,0.006994047619047619
10119,1.2371459854069262,1,0.006994047619047619
10120,1.2503657369258532,0,0.006994047619047619
10121,1.2635797282624854,0,0.006994047619047619
10122,1.1609945526231618,1,0.006975446428571429
10123,1.1742379810099681,0,0.006975446428571429
10124,1.1874761179744542,0,0.006975446428571429
10125,1.20070885575072,0,0.006975446428571429
10126,1.213936049476249,0,0.006975446428571429
10127,1.1113655589764295,1,0.006938244047619047
10128,1.124623958756434,0,0.006938244047619047
10129,1.1378773645763816,0,0.006938244047619047
10130,1.1511256611705367,0,0.006938244047619047
10131,1.1643687047578433,0,0.006938244047619047
10132,1.1776063479123204,0,0.006938244047619047
10133,1.1908384394126488,0,0.006938244047619047
10134,1.2040648240799523,0,0.006938244047619047
10135,1.2172853426025092,0,0.006938244047619047
10136,1.2304998313459383,0,0.006938244047619047
10137,1.2437081221472743,0,0.006938244047619047
10138,1.2569100420910986,0,0.006938244047619047
10139,1.2701054132657104,0,0.006938244047619047
10140,1.2832940524970318,0,0.006938244047619047
10141,1.29647577105766,0,0.006938244047619047
10142,1.3096503743481331,0,0.006938244047619047
10143,1.3228176615470935,0,0.006938244047619047
10144,1.3359774252265697,0,0.006938244047619047
10145,1.3491294509280956,0,0.006938244047619047
10146,1.362273516694773,0,0.006938244047619047
10147,1.3754093925536943,0,0.006938244047619047
10148,1.2734369275233148,1,0.006882440476190476
10149,1.2858851793621984,0,0.006882440476190476
10150,1.2983256861548251,0,0.006882440476190476
10151,1.1949649177016985,1,0.006845238095238095
10152,1.2074305146006583,0,0.006845238095238095
10153,1.2198884821432199,0,0.006845238095238095
10154,1.2323385313915145,0,0.006845238095238095
10155,1.2448056068667115,0,0.006845238095238095
10156,1.2574495938056756,0,0.006845238095238095
10157,1.270201960680593,0,0.006845238095238095
10158,1.1675297721050475,1,0.006826636904761905
10159,1.1806826106606703,0,0.006826636904761905
10160,1.1938263734432348,0,0.006826636904761905
10161,1.206960675851868,0,0.006826636904761905
10162,1.2200851199181921,0,0.006826636904761905
10163,1.1175495816897516,1,0.006845238095238095
10164,1.1307742122021904,0,0.006845238095238095
10165,1.1439935081377455,0,0.006845238095238095
10166,1.041414201855482,1,0.006808035714285714
10167,1.054663938590523,0,0.006808035714285714
10168,1.0679089013235055,0,0.006808035714285714
10169,1.081149015580594,0,0.006808035714285714
10170,1.0943841644916386,0,0.006808035714285714
10171,1.1076142296627252,0,0.006808035714285714
10172,1.120839144951338,0,0.006808035714285714
10173,1.134058742389987,0,0.006808035714285714
10174,1.1472728994038603,0,0.006808035714285714
10175,1.1604814917883586,0,0.006808035714285714
10176,0.9420979305578027,2,0.006863839285714286
10177,0.954885127561464,0,0.006863839285714286
10178,0.9676999272578022,0,0.006863839285714286
10179,0.9805733777982639,0,0.006863839285714286
10180,0.9934919102531016,0,0.006863839285714286
