time,avgSpeed,flow,avgDensity
10001,1.726399184315788,1,0.004520089285714286
10002,1.7489949884185918,0,0.004520089285714286
10003,1.7715907813825977,0,0.004520089285714286
10004,1.7941853841133046,0,0.004520089285714286
10005,1.8167777977298587,0,0.004520089285714286
10006,1.83936716195171,0,0.004520089285714286
10007,1.6830023733522914,1,0.0045386904761904765
10008,1.7056099797649196,0,0.0045386904761904765
10009,1.7282183065903765,0,0.0045386904761904765
10010,1.7508262339389324,0,0.0045386904761904765
10011,1.5944968474856684,1,0.0045386904761904765
10012,1.6160742559802201,0,0.0045386904761904765
10013,1.637650195845142,0,0.0045386904761904765
10014,1.659224025617719,0,0.0045386904761904765
10015,1.6807951679665412,0,0.0045386904761904765
10016,1.7023630978972524,0,0.0045386904761904765
10017,1.7239273333459162,0,0.0045386904761904765
10018,1.7454874276066188,0,0.0045386904761904765
10019,1.7670429631823823,0,0.0045386904761904765
10020,1.7885935467507967,0,0.0045386904761904765
10021,1.8101388050101437,0,0.0045386904761904765
10022,1.831678381226509,0,0.0045386904761904765
10023,1.853211932343007,0,0.0045386904761904765
10024,1.8747391265427933,0,0.0045386904761904765
10025,1.896259641180619,0,0.0045386904761904765
10026,1.7388201636042309,1,0.004501488095238095
10027,1.7603903638468643,0,0.004501488095238095
10028,1.781954390552159,0,0.004501488095238095
10029,1.8035120036269567,0,0.004501488095238095
10030,1.8250629897873774,0,0.004501488095238095
10031,1.8466070211807464,0,0.004501488095238095
10032,1.8681439834609557,0,0.004501488095238095
10033,1.889673466470897,0,0.004501488095238095
10034,1.91119519761591,0,0.004501488095238095
10035,1.9327123398629924,0,0.004501488095238095
10036,1.9542210704788738,0,0.004501488095238095
10037,1.9757211174558293,0,0.004501488095238095
10038,1.9972122056863546,0,0.004501488095238095
10039,2.0186940400804945,0,0.004501488095238095
10040,2.0401663535441195,0,0.004501488095238095
10041,2.0616306472835833,0,0.004501488095238095
10042,2.083084909748476,0,0.004501488095238095
10043,2.1045288752670053,0,0.004501488095238095
10044,2.1259645261130418,0,0.004501488095238095
10045,2.1473893969759366,0,0.004501488095238095
10046,1.9898500070235923,1,0.004501488095238095
10047,2.0113163819970863,0,0.004501488095238095
10048,2.032772478420168,0,0.004501488095238095
10049,2.0542180322556574,0,0.004501488095238095
10050,2.075652733144409,0,0.004501488095238095
10051,1.9181231374164847,1,0.004464285714285714
10052,1.7606460276300535,1,0.004501488095238095
10053,1.7821757682074806,0,0.004501488095238095
10054,1.803696279149272,0,0.004501488095238095
10055,1.8252072888100348,0,0.004501488095238095
10056,1.846708475655387,0,0.004501488095238095
10057,1.8681995060856558,0,0.004501488095238095
10058,1.88968003348267,0,0.004501488095238095
10059,1.9111496971709752,0,0.004501488095238095
10060,1.932608121270404,0,0.004501488095238095
10061,1.9540549134248466,0,0.004501488095238095
10062,1.9754896633897994,0,0.004501488095238095
10063,1.9969119414585996,0,0.004501488095238095
10064,2.0183212967040705,0,0.004501488095238095
10065,2.0397172550085765,0,0.004501488095238095
10066,2.0610993168510254,0,0.004501488095238095
10067,2.0824669548140715,0,0.004501488095238095
10068,2.1038196107684595,0,0.004501488095238095
10069,1.9462034733172617,1,0.0044828869047619044
10070,1.9675883365257458,0,0.0044828869047619044
10071,1.9889577603567563,0,0.0044828869047619044
10072,2.010311088521924,0,0.0044828869047619044
10073,2.031647574427056,0,0.0044828869047619044
10074,2.0529664136081403,0,0.0044828869047619044
10075,1.8953548317533553,1,0.004501488095238095
10076,1.9157505933809809,0,0.004501488095238095
10077,1.9361367313971898,0,0.004501488095238095
10078,1.9565130151314734,0,0.004501488095238095
10079,1.9768792097513956,0,0.004501488095238095
10080,1.8182820103380521,1,0.0045386904761904765
10081,1.8386912897554653,0,0.0045386904761904765
